Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1577,2,4,"runs youtube without a problem and took a 32gb micro sd easily.",0,1,19,0.604642,0.126943
1577,2,5,"it s a bit thick.",1,1,19,0.611760,0.120872
1577,2,6,"one of our daughters has a 2 year old 7 inch galaxy tab 2 and this is a little thicker than that.",1,0,8,0.615863,0.091824
1577,2,7,"it s still small enough and because it does everything you want... the thickness isn t a huge deal.",1,1,19,0.622772,0.090830
1577,2,8,"the built in sound is a bit lacking but so are most tablets of this size.",1,1,19,0.627655,0.096596
1577,2,9,"get some bluetooth stereo headphones and it kicks.",1,1,19,0.633888,0.097121
1579,2,0,"asus memo pad hd 7 inch 16 gb green tablet is a great tablet for the money.",0,0,2,1.000000,1.000000
1579,2,1,"this tablet has a beautiful display  7 inches  and displays images at 1280 x 800 pixels  800p .",0,0,5,0.587269,0.119605
1579,2,2,"the tablet has 170 degree wide viewing angles.",0,0,5,0.593132,0.097647
1579,2,3,"text looks sharper  colors are more vivid  and games stand out.",0,0,5,0.597146,0.096596
1579,2,4,"memo pa hd 7 has a 5 mp megapixel  autofocus rear camera with 100 picture continuous burst shooting and 1080p video recording.",0,0,7,0.666171,0.149526
1579,2,5,"this tablet also has a 1.2 mp front camera.",0,0,7,0.224791,0.035820
1579,2,6,"two of the programs that i liked that comes with this tablet are mypainter and asus studio.",0,0,1,0.676305,0.141093
1579,2,7,"mypainter allows you to demonstrate your artistic skills  while asus studio lets you manage your photos.",0,0,1,0.157047,0.027759
1579,2,8,"i have listed some more specifications that i considered important for this tablet.",0,0,1,0.624521,0.091824
1579,2,9,"they are as follows     operating system   android 4.1 jelly bean   display   7 inch display   processor   quad core 1.2 ghz   memory   16 gb flash memory  1 gb ram memory   number of usb 2.0 ports   1   battery life 10 hour   weight   10.7 ounces   item dimensions   7.7 x 4.7 x 0.4 inches   wi fi  802.11",0,0,9,0.628163,0.097647
1579,2,10,"b g n   thank you for reading my review  if you have any questions feel free to email me  i would be happy to help you with any questions you have.",0,0,11,0.634857,0.127609
1580,2,0,"great value ",0,0,0,1.000000,1.000000
1580,2,1,"fully capable tablet for everything i wanted  internet  games  apps ",0,0,10,0.600470,0.119605
1580,2,2,"sd card is unintentionally removed if body is flexed too much.",1,1,15,0.620674,0.091326
1581,2,0,"received tablet in 1 business day with free shipping.",0,1,16,1.000000,1.000000
1581,2,1,"impressive.",0,1,15,0.590989,0.120872
1581,2,2,"functions well despite mediocre tech website reviews.",0,1,15,0.597665,0.119605
1581,2,3,"for this price range  both front and rear facing cameras and micro sd slot are big pluses over the google nexus.",0,1,19,0.606341,0.091824
1581,2,4,"when buying for girls  the broader color selection is very important.",0,1,25,0.615664,0.097647
1581,2,5,"there s even a matching carrying case which looks like a little clutch purse.",0,1,25,0.623435,0.091824
1581,2,6,"sure to make a little girl happy.",0,1,26,0.631607,0.120237
1583,2,0,"i loved my nexus 7. i loved how i didn t have to deal with the preloaded stuff you get with devices from bigger brands like asus.",0,0,2,1.000000,1.000000
1583,2,1,"the screen was utterly amazing and the device overall felt high quality than other mobile devices i had used.",0,0,5,0.267136,0.037986
1583,2,2,"asus made it.",1,1,16,0.658555,0.182594
1583,2,3,"i ve bought two different tablets from asus and i cannot stand their service.",1,1,16,0.054201,0.019081
1583,2,4,"both tablets broke on my behalf  but each time  i recieved the worst support.",1,1,16,0.605148,0.127627
1583,2,5,"my first tablet arrived pretty much broken  with a dead micro usb port that caved in on first use  and when i tried to get it fixed  because warranties  i basically got the run around  and just said forget it.",1,1,27,0.673373,0.180812
1583,2,6,"with both tablets  they told me that the price to fix a broken screen  i keep breaking screens  would be higher than the tablet s worth.",1,1,26,0.394629,0.061500
1583,2,7,"like  i understand that i broke them  but the support i got in light of this was just terrible.",1,1,26,0.622747,0.128278
1583,2,8,"i have an asus monitor and an asus mobo and these are pretty much going to be the last asus products i ever have.",1,1,29,0.689504,0.180812
1583,2,9,"anyways  i wouldn t reccomend getting this tablet strictly because asus will end up shortsticking you when something goes wrong.",1,1,29,0.042942,0.032049
1585,2,0,"good speed  great screen  works well.",0,0,0,1.000000,1.000000
1585,2,1,"i have never had one of mine fail or get bricked by an update.",0,0,14,0.611123,0.126961
1587,2,0,"fast  very high resolution  and updates to the latest version of android    see  other thoughts .",0,0,4,1.000000,1.000000
1587,2,1,"none of the issues that a few people have reported...so i suspect that the issues are rare.",1,1,17,0.665090,0.141093
1587,2,2,"people are more likely to post a review to complain than to praise.",1,1,23,0.363058,0.081731
1588,2,0,"awesome screen color and definition very fast cpu  well built",0,0,7,1.000000,1.000000
1588,2,1,"cpu heats up sometimes if i have alot of programs running at the same time",1,1,28,0.364367,0.083152
1592,2,0,"runs android 5.1 direct from google.",0,1,15,1.000000,1.000000
1592,2,1,"it only paid 74 dollars for it.",0,0,12,0.587465,0.090830
1592,2,2,"no hardware issues at all.",0,0,4,0.592451,0.091824
1592,2,3,"32 gb flash.",0,0,9,0.597757,0.090830
1592,2,4,"i knew all this before buying it  hardware is outdated for 2015 standards  but what can you expect for 74 dollars ",1,0,12,0.602365,0.090830
1592,2,5,"only 1gb ram.",1,0,9,0.608973,0.091824
1592,2,6,"flash i o speeds are very slow.",1,0,4,0.675842,0.139647
1592,2,7,"i unlocked the bootloader and flashed chroma rom and franco kernel with f2fs support.",1,0,4,0.217117,0.032818
1592,2,8,"now the tablet is reasonably responsive.",1,0,7,0.624422,0.090830
1592,2,9,"no rear facing camera.",1,0,7,0.628749,0.096596
1592,2,10,"no microsd slot.",1,0,9,0.634530,0.097121
1594,2,0,"it s fast  plenty of available apps  light  easy to use and updates the os automatically.",0,0,3,1.000000,1.000000
1594,2,1,"i bought it as a refurb for  109 and out of the box  it worked great and i was really pleased with it.",0,0,0,0.590554,0.120872
1594,2,2,"after only a couple of weeks  slow charging issues cropped up.",1,1,18,0.662381,0.180812
1594,2,3,"i m talking 12  hours with the unit turned off completely to get even a 10  charge.",1,1,18,0.405676,0.101446
1594,2,4,"then suddenly it will charge fine  and a day or so later  go back to slow charge  even losing charge while charging. ",1,1,18,0.120618,0.026421
1594,2,5,"originally planned to rma it the first time but when the problem cleared up  i decided to hold onto it  only to have the problem come back.",1,1,16,0.623076,0.126943
1594,2,6,"tried several methods found online to fix  none have worked 100 .",1,1,16,0.632045,0.120237
1595,2,0,"very stable  fast loading  excellent display",0,0,7,1.000000,1.000000
1595,2,1,"slow cold boot  not a big deal  but seems to get longer with each os upgrade.",1,1,21,0.610544,0.127609
1596,2,0,"fast  automatic upgrades on android version  32gb  minimal bloatware",0,0,4,1.000000,1.000000
1596,2,1,"hit and miss on quality as other reviewers have indicated.",1,0,4,0.611424,0.097121
1599,2,0,"this is in reply to scottbilby and i could see no way to do that other than this.",0,0,11,1.000000,1.000000
1599,2,1,"my friend s nexus 7 was doing the exact same thing as yours.",0,0,11,0.589402,0.096596
1599,2,2,"i googled it and the problem is caused by static.",0,0,11,0.599022,0.128278
1599,2,3,"very easy to fix  carefully remove the back of the tablet and unplug the battery  long  flat with small cord at top right .",0,1,27,0.605992,0.126943
1599,2,4,"leave it for a few minutes and then plug back in.",0,1,18,0.615728,0.096596
1599,2,5,"works like a charm.",0,1,18,0.623850,0.097647
1599,2,6,"i found quite a few people with the same problem as scottbilby.",1,1,21,0.630785,0.127609
1600,2,0,"bought the 32gb nexus 7  2012  to replace my 8gb   preordered when it was first released .",0,0,9,1.000000,1.000000
1600,2,1,"the old one is still running fine.",0,0,0,0.592417,0.096596
1600,2,2,"now wife is enjoying the old one  and i the new one.",0,0,8,0.600775,0.090830
1600,2,3,"the new unit looked brand new    no blemishes.",0,0,2,0.610921,0.090830
1600,2,4,"i immediately updated it to android 5.0.2.",0,0,14,0.620474,0.091824
1600,2,5,"no problem.",0,0,14,0.630428,0.120237
1601,2,0,"great specs  good reviews  light   looks sharp.",0,0,5,1.000000,1.000000
1601,2,1,"wouldn t boot at all.",1,1,18,0.587533,0.120872
1601,2,2,"battery charge icon came up the first time i plugged it in  using the asus provided charger  and so i left it to charge for several hours.",1,1,18,0.590643,0.090830
1601,2,3,"hit the power button and got only a faint glow from the screen  indicating to me that power was received.",1,1,18,0.660728,0.139647
1601,2,4,"everytime i unplugged the charger  screen went black.",1,1,18,0.298015,0.039878
1601,2,5,"then i saw some weird intermittent colored static.",1,1,18,0.606617,0.097647
1601,2,6,"went online  looked up a zillion repair videos and mentions on forums  some guys  jump started  the dead battery cells but since mine was brand new   i just played it safe.",1,1,21,0.610069,0.096596
1601,2,7,"power button  volume rocker switch  hooked to computer usb  followed the google nexus troubleshooting info   no dice.",1,1,27,0.615940,0.097647
1601,2,8,"i m sure this tablet is will be great if and when i get a working one  but don t buy a refurb wheen it s critically  needed.",1,1,28,0.620973,0.126943
1601,2,9,"luckily i can just plug along with my ipad until i get this resolved.",1,1,27,0.625415,0.119605
1601,2,10,"sucks.",1,1,28,0.630675,0.091824
1601,2,11,"badly.",1,1,28,0.634628,0.120237
1602,2,0,"the tablets made by irulu are junk  they work for a few days and fail.",1,1,16,1.000000,1.000000
1602,2,1,"the old saying applies here  if you buy cheap  you end up paying more in the long run.",1,1,16,0.610720,0.127609
1603,2,0,"beautifully designed thin tablet w  retinal display and quadcore processor.",0,0,7,1.000000,1.000000
1603,2,1,"this model is a step up from most low priced tablets.",0,0,7,0.587465,0.090830
1603,2,2,"7.85 display is easier to navigate with fat fingers.",0,1,20,0.592451,0.090830
1603,2,3,"charges with cellphone charger for convience.",0,1,27,0.598266,0.091824
1603,2,4,"it s a nice unit.",0,1,27,0.603041,0.119605
1603,2,5,"chinese is the defalt language  ",1,1,28,0.608301,0.128278
1603,2,6,"if you don t have a clue like me it is not easy to use till you get it in english.",1,1,27,0.613201,0.090830
1603,2,7,"you can do this by comparing the unit with a smartphone with android and following the smartphone menu. 1 gig of memory  two might be nice.",1,1,20,0.618078,0.128278
1603,2,8,"chinese bloatware that can t be removed  the average user doesn t care or want access to chinese videos  music or games.",1,1,27,0.685706,0.180812
1603,2,9,"there are programs in chinese that cannot be removed or used.",1,1,27,0.068468,0.021619
1603,2,10,"weak wifi.",1,1,25,0.634530,0.096610
1604,2,0,"love it.",0,0,1,1.000000,1.000000
1604,2,1,"no bloatware  so clean.",0,0,7,0.589658,0.126943
1604,2,2,"fluidity makes this a fave thanks to quad core   ssd.",0,0,9,0.598174,0.128278
1604,2,3,"very fast.",0,0,7,0.607474,0.120872
1604,2,4,"great battery life  sturdy  made it through an accidental downpour  internal wet spots gone  no performance issues yet  happened months ago  don t try this at home kids .",0,0,14,0.614107,0.119605
1604,2,5,"more interested in lenovo after first time purchase",0,0,1,0.623850,0.120872
1604,2,6,"lack of bass  dolby interface via settings is great but not quite useful  weak antenna  occasionally dropped wifi connection",1,1,27,0.630731,0.127609
1605,2,0,"good battery  quick speed  kickstand  runs apps well.",0,1,24,1.000000,1.000000
1605,2,1,"very useful as a desktop appliance for email  messages  notifications  chats  and as a contact manager  rolodex .",0,1,21,0.587363,0.128278
1605,2,2,"also useful for electronic books.",0,1,26,0.594243,0.090830
1605,2,3,"if using an inexpensive bluetooth audio receiver plugged in to your stereo amplifier  the tablet can beat the fidelity of any pc sound card and does wireless bluetooth music at up to about 20 feet.",0,1,19,0.598473,0.091824
1605,2,4,"surprisingly high quality construction ",0,1,19,0.605870,0.091824
1605,2,5,"doesn t scan qr codes  which is not important because you ll probably not have this in your pocket anyway .",1,1,21,0.611173,0.096596
1605,2,6,"big size tablet is extraordinarily not portable  or rather just about exactly as portable as carrying a glass tray or framed photo around  wishing i had bought an 8  or smaller version.",1,0,5,0.615913,0.096596
1605,2,7,"rear camera quality is very bad  and not important for a desktop appliance anyway .",1,0,5,0.622954,0.128278
1605,2,8,"with the aggressive power saving  the screen won t stay on for very long at a time  even if plugged in  settings of 30 minutes    detect user  minimizes the problem .",1,1,23,0.627414,0.096596
1605,2,9,"web based flash content cripples web surfing functionality on most android devices.",1,0,10,0.634043,0.127609
1606,2,0,"built in stand  great sound  good features",0,0,7,1.000000,1.000000
1606,2,1,"unable to set up multiple users.",1,1,17,0.611257,0.127609
1607,2,0,"purchase for wife s anniversary  but was on a budget.",0,0,8,1.000000,1.000000
1607,2,1,"wife wanted a 10  tablet  but the samsung which would be android config to her sg3 was way more than i would like to pay.",0,0,8,0.252618,0.074566
1607,2,2,"this tablet has been near effortless for the wife to use.",0,0,8,0.054350,0.018165
1607,2,3,"she has been able to use it with minimal support as well.",0,0,10,0.606295,0.090830
1607,2,4,"the kickstand idea is very handy and useful.",0,0,13,0.614692,0.097647
1607,2,5,"makes the tablet easier to grasp at times as well",0,0,13,0.623518,0.090830
1607,2,6,"in the back of the tablet  the plastic feels a little thin as the body will feel like it collapses slightly to the touch.",1,1,29,0.630621,0.091326
1609,2,0,"first tablet experience.",0,0,8,1.000000,1.000000
1609,2,1,"picture image is really nice  camera pretty good  surfing and touch screen excellent",0,0,7,0.592594,0.128278
1609,2,2,"doesn t do well when dropped on corner.",1,1,29,0.605957,0.126943
1609,2,3,"it tends to break the screen.",1,1,29,0.616664,0.091326
1609,2,4,"i consider it a user issue.",1,1,17,0.627721,0.091326
1610,2,0,"once we discovered  the features guide  app using it has mostly been a dream.",0,1,27,1.000000,1.000000
1610,2,1,"only con i have to report is mostly about my not remember where i turn on the feature that allows the screen to change orientation when i turn it 180 or 360 degrees.",1,1,20,0.352871,0.046448
1610,2,2,"i think that s called an operator malfunction.",1,1,21,0.621290,0.091326
1611,2,0,"nice display  excellent battery life  decent performance.",0,0,7,1.000000,1.000000
1611,2,1," developer support  windows adb drivers are included with the tablet ",0,1,15,0.660714,0.180812
1611,2,2,"no 5ghz wifi support  no multiple user account support.",1,1,15,0.152961,0.028084
1611,2,3," developer support  the presence of windows adb drivers is not documented  it takes some web searching to discover that they are exposed via the  cd rom  storage mode for the usb connection .",1,1,15,0.329891,0.057716
1612,2,0,"this is my fifth android tablet and i have a lot of experience with the ipad air.",0,0,4,1.000000,1.000000
1612,2,1,"this is the best tablet i have used to date.",0,0,7,0.587944,0.128278
1612,2,2,"it is smooth and fast with great battery life.",0,0,7,0.655965,0.139647
1612,2,3,"the kickstand is a great feature.",0,0,7,0.194995,0.032193
1612,2,4,"the on off switch is much easier to find than on samsung tablets.",0,0,10,0.602787,0.119605
1612,2,5,"sound is actually loud enough to hear but forgood quality sound you will still need ear phones.",0,0,5,0.607964,0.096596
1612,2,6,"this tablet is very thin.",1,0,7,0.614372,0.096596
1612,2,7,"i am afraid if i dropped it  it would break.",1,0,4,0.618078,0.097121
1612,2,8,"i have ordered a nice leather case .",1,1,29,0.623677,0.126943
1612,2,9,"i miss the app icon that is on the samsung galaxy and acer tab.",1,1,20,0.628749,0.120872
1612,2,10,"maybe i just don t like change.",1,1,20,0.635021,0.091326
1613,2,0,"the price i paid for it.",0,1,26,1.000000,1.000000
1613,2,1,"in less than one year  it will no longer charge.",1,1,27,0.655583,0.139647
1613,2,2,"read all the complaints online about the micro usb charging port issues and hp s lack of support.",1,1,27,0.287841,0.051965
1613,2,3,"do yourself a favor   if you want an hp product  stick to printers.",1,1,28,0.348432,0.061299
1613,2,4,"i had a pc crash beyond recovery around the 3 year mark and now this.",1,1,27,0.620474,0.097647
1613,2,5,"at least their printers are reliable.",1,1,27,0.630527,0.097121
1616,2,0,"tegra 4",0,0,0,1.000000,1.000000
1616,2,1,"stock charger 2.0a can t keep up in balance and even worst in max performance.",1,1,21,0.610082,0.120237
1617,2,0,"the stylus is great for a lot of things you wouldn t even think of  for example it s thinner and more precise than your finger  so gaming where you re continually tracking your position with your finger  such as abyss attack  is easier as it blocks your view less.",0,0,6,1.000000,1.000000
1617,2,1,"it feels more solid than my nexus 7  1st generation  .",0,0,8,0.589013,0.119605
1617,2,2,"the microsd card slot is a nice thing to have too.",0,0,9,0.594812,0.119605
1617,2,3,"the quality of the stereo speakers is great too.",0,0,5,0.601485,0.091824
1617,2,4,"the magnetic sleep wake with the case definitely beats having to pres the tiny power buttons on the side of most tablets.",0,0,13,0.670458,0.182594
1617,2,5,"there doesn t seem to be a lot of different cases if that matters to you.",1,1,29,0.263925,0.036121
1617,2,6,"as with others of the tegra 4 tablets  there s some thin  visible lines in the screen when it s in bright light.",1,1,20,0.682241,0.141093
1617,2,7,"the rest of the time  they re not visible at all.",1,1,20,0.238516,0.033547
1617,2,8,"i d love it if it had a higher resolution screen  but it s just as good as my previous tablet  which i had no complaints about.",1,1,20,0.632575,0.120237
1618,2,0," relatively cheap  powerful chipset  front facing speakers  stylus support  build quality is nice  basically stock android  hdmi out  firmware is on hp s site",0,0,7,1.000000,1.000000
1618,2,1," speakers aren t outstanding by any means.",1,0,7,0.282083,0.052274
1618,2,2,"they get pretty loud but the quality isn t any better than most other tablets  screen is pretty bad  contrast is quite low and a lot of light bleed around the edges.",1,0,5,0.595570,0.126943
1618,2,3," weird software glitches.",1,1,17,0.604479,0.120872
1618,2,4,"i was alerted to an update which ended up freezing the tablet.",1,1,17,0.674200,0.148009
1618,2,5,"i was able to get it to  turn back on but then the audio would break and some of the settings pages would freeze the tablet.",1,1,18,0.156683,0.027759
1618,2,6,"ended up manually installing the updates via hp s site but none on reboot the tablet would just go to a black screen.",1,1,21,0.686715,0.139647
1618,2,7,"updates worked but things could have gone smoother.",1,1,23,0.337684,0.061523
1619,2,0,"it s very fast even.",0,0,3,1.000000,1.000000
1619,2,1,"has 3 modes for the cpu max power  balanced and super saver.",0,0,3,0.653777,0.149526
1619,2,2,"like the 16gb of on board memory  screen is blight and nice not alot of bloatware  has a powerful magnet on the back of it so easy to keep on the fridge or any metal surface.",0,0,4,0.370902,0.060301
1619,2,3,"come with android 4.2.2 will upgrade to 4.3 and then 4.4.2     this does have gps in it and works really well.",0,0,4,0.607474,0.126943
1619,2,4,"wifi seems to only b g not n like it shows in the spec s.",1,1,24,0.615527,0.097647
1619,2,5,"powerful magnet like with any magnet careful how close it gets to other things like hard drives and monitors.",1,1,19,0.622441,0.097647
1619,2,6,"this major headache is this doesn t support flash even after loading latest flash apk it still won t support it cause it s a tegra device.",1,1,15,0.631009,0.097121
1620,2,0,"it s a fast does let you update to android 4.4.2",0,0,4,1.000000,1.000000
1620,2,1,"wifi problems is only thing had time to play with only had it about 3 hours first would not connect to my router no matter the settings even fully open but i could connect my phone with wifi hotspot and it could find it could see my router but couldn t connect.",1,1,25,0.664169,0.180812
1620,2,2,"i found out way after i set my router from n only to ng mixed bang it s connected so im thinking this is not a 802.11b g n  like it say and it s just a 802.11b g",1,1,28,0.073648,0.038404
1621,2,0,"so heres a quick update after having the device for quite awhile    android 4.4.2 ",0,1,15,1.000000,1.000000
1621,2,1,"there are some good and bad things  mostly good.",0,1,28,0.650184,0.192950
1621,2,2,"  i forgot to mention the camera  which takes decent pictures if your into that sort of thing.",0,1,28,0.286905,0.056363
1621,2,3,"  battery life improved with 4.4.2.",0,1,24,0.593294,0.097647
1621,2,4,"with medium usage throughout the day  i used to get a day if not a little more out of it.",0,1,18,0.660443,0.148009
1621,2,5,"now i charge about every other day.",0,1,18,0.025524,0.013083
1621,2,6," i stopped watching so many movies on it  but standby consumption has dropped drastically.",0,1,15,0.603092,0.096596
1621,2,7,"the screen ",0,1,18,0.608124,0.091824
1621,2,8,"lagdroid for a reason.",1,1,18,0.610921,0.091824
1621,2,9,"the first immediate thing i noticed after 4.4.2 is hitting the home button or the active processes button while in an app instantly causes lag.",1,0,11,0.676375,0.139647
1621,2,10,"though i suppose that s more of a software thing and not necessarily an hp screwup.",1,0,11,0.342513,0.044825
1621,2,11,"for whatever reason  the normal screen shots will just not work.",1,0,14,0.621662,0.091824
1621,2,12,"i don t know whats causing it  it only tells me its unable to take a screenshot.",1,0,10,0.625960,0.090830
1621,2,13,"but there are apps to fix that.",1,0,10,0.628757,0.091824
1621,2,14,"ever since 4.4.2 the default android media player will stutter and crash and lag playing any sort of high def movies.",1,0,10,0.631389,0.090830
1621,2,15,"version it was shipped with  i did not have these issues.",1,0,2,0.636511,0.091326
1622,2,0,"placement of the buttons is very appealing  and kind of a standard.",0,0,6,1.000000,1.000000
1622,2,1,"battery life was pretty much on par with the 10 hour life.",0,0,7,0.648874,0.141093
1622,2,2,"i watched a movie on netflix from full  it went down to about 75 percent battery life after 2 hours.",0,0,7,0.042481,0.016730
1622,2,3,"however when playing games that are using more of the processor  i noticed that it starts to diminish a little bit faster.",0,0,5,0.589123,0.090830
1622,2,4,"saying this however  the device has the ability to disable additional cores to help extend the battery life.",0,0,9,0.655689,0.141093
1622,2,5,"additional microsd slot to expand memory is always a great feature.",0,0,9,0.344087,0.058022
1622,2,6,"the touchscreen is extremely responsive compared to other tablets i ve used.",0,0,7,0.596869,0.120872
1622,2,7,"have not noticed a delay at all.",0,0,3,0.599368,0.096596
1622,2,8,"front facing speakers which make for a more enjoyable movie playback.",0,0,5,0.664326,0.141093
1622,2,9,"these speakers put off surprisingly good sound as well.",0,0,5,0.255281,0.051720
1622,2,10,"runs a stock version of android jelly bean  with a little bit of hp apps on it.",0,0,7,0.605607,0.128278
1622,2,11,"writing with the stylus is extremely simple.",0,0,7,0.672135,0.141093
1622,2,12,"as soon as you remove the stylus  an on screen indicator will ask if you d like to use an application designed for the stylus.",0,0,6,0.140063,0.028481
1622,2,13,"overall sensitivity is great  and writing notes feels effortless.",0,0,6,0.613748,0.119605
1622,2,14,"the tip on the pen allows it to glide over the screen without any kind of drag as well.",0,0,6,0.615508,0.128278
1622,2,15,"build quality seems to be a little under par.",1,0,7,0.618494,0.097647
1622,2,16,"you can squeeze the corner on the side with the microsd slot  and you will hear it crinkle a little bit.",1,1,19,0.619975,0.091824
1622,2,17,"it can be rather difficult to get the power cord in out sometimes  this is even more difficult with the case on it.",1,1,27,0.623014,0.096596
1622,2,18,"the corners where the plastic pieces meet  have a little bit of an edge on them.",1,1,29,0.625051,0.097647
1622,2,19,"not sharp  but it s noticeable by feel.",1,0,5,0.628073,0.097647
1622,2,20,"the supplied power cord is 3 foot long  almost forcing you to purchase an additional cable if you do not have one already.",1,1,27,0.690778,0.139647
1622,2,21,"i can hardly rest the tablet on my desk while charging  the cable is that short.",1,1,27,0.349676,0.041071
1622,2,22,"one thing i noticed immediately  the device will not pick up the 5 ghz band.",1,1,17,0.634628,0.091824
1622,2,23,"not really enough to take off an egg for this  but something to be noted.",1,1,24,0.637749,0.091326
1623,2,0,"slow and inaccurate touch screen 5 second delay in orientation sensor 5 hour  yes 5 hour  software update process before you can use it.",1,0,7,1.000000,1.000000
1623,2,1,"short battery life",1,0,14,0.611676,0.091326
1624,2,0,"if you need this tablet for only microsoft office applications  its the best   light weight  low profile  bright screen  usb 3.0  and an excellent portable keyboard.",0,0,0,1.000000,1.000000
1624,2,1,"when i bought this tablet i wanted a complete tablet mini pc.",1,0,0,0.586768,0.126943
1624,2,2,"which is what was advertised.",1,0,0,0.590853,0.091824
1624,2,3,"this does in fact have a desktop.",1,1,17,0.658024,0.141093
1624,2,4,"its almost a shadow of a desktop  no depth what so ever.",1,1,17,0.016405,0.011700
1624,2,5,"the only reason this has a desktop is for the ms office applications.",1,1,17,0.073738,0.020596
1624,2,6,"it also runs on arm...so x86 applications are out of the question.",1,1,15,0.151148,0.028084
1624,2,7,"anything you install has to be through the ms app store  this is not advertised on the ms surface 2 website at all lol.",1,1,21,0.673192,0.141093
1624,2,8,"as of right now i have no reliable virus malware protection because i unable to locate anything decent from the ms store..yeah...i know.",1,1,21,0.140875,0.028342
1624,2,9,"the battery also quickly drains  i can use it for about two hours then it needs to be plugged in.",1,1,24,0.619614,0.091824
1624,2,10,"according to a recent quote by a ms rep  they have very little plans for updates for the rt series.",1,1,15,0.622855,0.090830
1624,2,11,"i did research this item before buying it.",1,1,26,0.627901,0.091824
1624,2,12,"but i had never used the ms app store  its the worst i have ever encountered.",1,1,17,0.692069,0.200873
1624,2,13,"i thought the amozzon app store was bad  but ms makes it look like the golden gates of heaven ",1,1,17,0.046261,0.026003
1625,2,0,"this thing is awesome ",0,0,1,1.000000,1.000000
1625,2,1,"one of the best display s on the market and can run any desktop software you need.",0,0,6,0.590950,0.090830
1625,2,2,"i even have some stream games on the tablet and it plays them very well.",0,0,10,0.601688,0.119605
1625,2,3,"i would recommend this to anyone looking for a compact laptop replacement tablet option.",0,0,13,0.610670,0.120872
1625,2,4,"the display port is unique and requires a certain cable to attach if you want to hook up to another display   25  40 on average .",1,0,13,0.619920,0.119605
1625,2,5,"weighs around 2 lbs  which can where out your arm if you have shoulder or wrist issues.",1,0,13,0.630702,0.091326
1626,2,0,"fast bootup  full laptop capability  full windows  runs cool  runs microsoft office  has been very stable",0,0,13,1.000000,1.000000
1626,2,1,"price especially at the high drive capacity",1,0,13,0.611525,0.091326
1627,2,0,"fast  comfortable to use in any situation  i.e.",0,0,1,1.000000,1.000000
1627,2,1,"lap  table  desk etc. ",0,0,13,0.601282,0.120872
