Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
585,2,3,"need to supply your own usb cable to charge your device.",1,1,13,0.549748,0.078281
586,2,0,"i own and run a computer company so we have to stay up to date with tech to the day.",0,1,13,1.000000,1.000000
586,2,1,"picked up an s6 edge today and i am just floored with the speed of this thing.",0,1,14,0.516738,0.076895
586,2,2,"fastest camera in the west and i haven t had even a single jitter like previous models had.",0,0,3,0.541360,0.079419
586,2,3,"i don t like that the transition effects were removed.",1,0,3,0.619958,0.122240
586,2,4,"samsung is still packing this thing with bloatware but a lot less  took about 5 minutes to remove it all because of the speed of this thing.",1,0,3,0.153332,0.030460
586,2,5,"amazn apps are having a hard time with it  must be too new.",1,0,3,0.580445,0.078148
587,2,0,"great phone  excellent camera",0,0,3,1.000000,1.000000
587,2,1,"no 4g in t mobile  but it was expected",1,0,3,0.542734,0.118773
588,2,0,"great phone  as expected.",0,1,19,1.000000,1.000000
588,2,1,"i almost didnt try out this seller given some of the one eggs.",0,1,19,0.520066,0.116952
588,2,2,"but glad i did.",0,1,19,0.541360,0.120618
588,2,3,"product arrived a day before scheduled date  and in great condition.",0,1,19,0.526818,0.079554
588,2,4,"very satisfied.",0,1,20,0.569756,0.077026
588,2,5,"it can t cook my breakfast in the mornings.",1,1,19,0.565226,0.118579
589,2,0,"1. incredible battery life  usually lasts me about 2.5 to 3 days even when i m streaming a lot of video 2. fast operating system with no noticeable glitches 3. beautiful resolution and display 4. great call quality 5.",0,0,4,1.000000,1.000000
589,2,1,"many options for customization 6. excellent camera 7. 4g and wifi are both very fast and can be used in tandem for even faster download speeds",0,0,4,0.365114,0.042679
589,2,2,"i was initially annoyed that the charging port on the s5 is not the micro usb that has become standard across  basically all non apple devices.",1,1,13,0.531723,0.120618
589,2,3,"i have a collection of these chargers and didn t want to have to switch.",1,1,13,0.548432,0.076895
589,2,4,"however  i recently learned that the usb 3.0 port on the s5 is backwards compatible.",1,1,13,0.536111,0.079419
589,2,5,"the phone can be charged using a micro usb charger.",1,1,13,0.621719,0.122240
589,2,6,"however  the usb 3.0 charger it comes with charges much more quickly  usually a full charge within 60 80 minutes .",1,1,13,0.017414,0.016034
589,2,7,"so i suppose this is not a  con  at all.",1,1,18,0.581053,0.078148
590,2,0,"  fast   unlocked   great camera   added space   crystal clear   good battery life",0,1,18,1.000000,1.000000
590,2,1,"  too big  but i have small hands ",1,0,12,0.555932,0.118579
591,2,0,"fast phone  screen looks amazing  light  thin  comes with 48gb of free dropbox for two years  lots of settings fully customization  heart rate monitor.",0,1,21,1.000000,1.000000
591,2,1,"comes with a ton of apps from samsung.",1,1,21,0.557577,0.118773
592,2,0,"pretty phone",0,0,5,1.000000,1.000000
592,2,1,"doa   everything functions nicely until i put in the sim and sd card.",1,0,5,0.506358,0.120618
592,2,2,"then it says i have a dead battery  and it won t charge ",1,1,13,0.539924,0.120422
592,2,3,"sim works fine in my old nokia 800  but not in this phone.",1,1,17,0.613812,0.122240
592,2,4,"i tried it three times but  it will not work with sim installed.",1,1,17,0.107097,0.040876
593,2,0,"i allways love nokia products there for all i have is pro s.",0,0,1,1.000000,1.000000
593,2,1,"the lumia520 is a very good smartphone for a very low price  you can t go wrong.",0,0,8,0.538762,0.118773
594,2,0,"i really like this phone  it s my first windows phone and i own an iphone and android phone as well   i use this as my primary phone right now.",0,0,4,1.000000,1.000000
594,2,1,"it s a bit slow  but for  100 not a problem  but it is not fully unlocked.",1,1,18,0.523443,0.116761
594,2,2,"it is an at t branded phone and yes you can put another simm in it and it works  but you can t use the phone for tethering as that feature is locked by at t.",1,1,17,0.550712,0.118773
595,2,0,"took the phone with me on an extended visit to the uk    purchased a sim card and service from 3 mobile    using data  4g  and phone service without any problems.",0,1,17,1.000000,1.000000
595,2,1,"paying 13 gbp month for 600 minutes of calls and 1 terabyte of data.",0,1,17,0.286571,0.059079
595,2,2,"it s a great deal.",0,1,21,0.552639,0.120618
595,2,3,"no cons so far",1,1,21,0.569454,0.118773
596,2,0,"i purchased this phone because i was pushed into a pool  my galaxy note 2 was in my trunks pocket  and well it didn t survive the plunge.",0,1,23,1.000000,1.000000
596,2,1,"i got this phone on sale for  60 and was expecting a sluggish device in both ui  feature set  and browsing speed.",0,0,2,0.501138,0.076895
596,2,2,"i was pleasantly surprised by most accounts.",0,0,2,0.591212,0.125845
596,2,3,"ui   wp8 runs surprisingly well on this phone  even for it s budget specs.",0,0,2,0.168814,0.032495
596,2,4,"aside from app load times  the phone moves seamlessly through the ui and even multitasks well.",0,0,3,0.237417,0.036368
596,2,5,"this is my first windows phone  and although this is just for temporary use  i found it amazingly easy to get accustomed to.",0,0,3,0.530847,0.120618
596,2,6,"features   being a budget phone there are some sacrifices here.",0,0,3,0.529957,0.120618
596,2,7,"no lte  but hspa  or whatever it s called on at t i d say the speeds are tolerable.",0,0,3,0.515765,0.077026
596,2,8,"camera is rather lackluster  no flash 5mp  small lense.",0,0,3,0.528176,0.079554
596,2,9,"the biggest surprise to me was that there are absolutely no google apps  and not that many good apps at all anyway.",0,1,21,0.522062,0.120618
596,2,10,"the big ones are there  fb  twitter  instagram  beta  .",0,1,21,0.547223,0.116761
596,2,11,"no real snapchat app  use 6snap if you re looking for one .",0,1,21,0.535463,0.077026
596,2,12,"but i guess if this isn t your permanent phone you can get along fine knowing that the main ones are there.",0,1,15,0.602655,0.125845
596,2,13,"this phone also does have a microsd slot i have a msdhc 32gb card and it works fine.",0,1,15,0.157291,0.032064
596,2,14,"i found it rather annoying that  like google with gmail  with this ms phone you need to route everything through outlook.",0,1,22,0.613657,0.122041
596,2,15,"i didn t feel like having my gmail forwarded to outlook  so i just pinned the browser shortcut to gmail on the start screen.",0,1,22,0.067568,0.023459
596,2,16,"battery life has been pretty good  you can easily get a full 12 hour day out of this phone with moderate app browsing and brightness set to medium.",0,1,25,0.542163,0.120618
596,2,17,"again  i got this phone on sale for  60.00  and coming from a 5.5  galaxy note 2 to this 4  wp8 i ve really kind of enjoyed it as a pleasant change of pace so far.",0,1,21,0.557174,0.120618
596,2,18,"while i have been impressed in some areas  there are definite weak points about the phone   camera  small lens  no flash  no front facing camera  you get the point.",1,1,15,0.546461,0.116952
596,2,19,"apps  actually lack thereof.",1,1,21,0.633859,0.186255
596,2,20,"no snapchat app  watchespn  hbogo  hulu.",1,1,21,0.023586,0.016532
596,2,21,"i have most of my music on a microsd card.",1,0,7,0.610882,0.122240
596,2,22,"there are no decent music players that are just geared toward playing local music.",1,0,7,0.099045,0.026858
596,2,23,"the default nokia app is geared much more toward streaming and downloading  you can t create local playlists or anything like that.",1,0,7,0.452103,0.105043
596,2,24,"there s xbox music  which plays local files  but again lacks many of the convenient features of android s default music player.",1,0,7,0.244097,0.036133
596,2,25,"that has definitely been a point of frustration.",1,1,22,0.583418,0.076895
596,2,26,"no google apps   not even gmail.",1,1,22,0.571608,0.077026
596,2,27,"ie mobile   browser is garbage  there aren t any big name alternative browsers i.e.  firefox  dolphin  opera  etc. browsing with ie takes me back to days when i used a blackberry bold and thought i was cool.",1,1,22,0.560252,0.078148
597,2,0,"powerful phone.",0,0,10,1.000000,1.000000
597,2,1,"sturdy enough.",0,0,10,0.520066,0.079554
597,2,2,"lightweight.",0,0,10,0.531416,0.078281
597,2,3,"the phone is fine.",1,1,17,0.542734,0.076895
597,2,4,"however  it seems newegg did not double check what they were selling as this item is advertised as being 1.4ghz when it is in fact 1.2ghz.",1,1,17,0.602908,0.125845
597,2,5,"anyone who is not tech oriented may not care  but this is a huge bother for me and the first time newegg has ever flubbed with me.",1,1,13,0.311707,0.058728
598,2,0,"quad core  with 1g ram.",0,0,3,1.000000,1.000000
598,2,1,"runs nice and fast.",0,0,3,0.525094,0.120618
598,2,2,"3g with straight talk.",0,0,5,0.521528,0.120422
598,2,3,"dual sim.",0,0,5,0.544507,0.076895
598,2,4,"sd card.",0,0,5,0.547572,0.079554
598,2,5,"great value.",0,0,12,0.567061,0.116952
598,2,6,"short battery but with a 5.5  screen was to be expected",1,1,18,0.552041,0.118579
599,2,0,"quick quad core.",0,0,4,1.000000,1.000000
599,2,1,"great screen size.",0,0,12,0.513409,0.116952
599,2,2,"gf loved it.",0,0,12,0.544667,0.077026
599,2,3,"3g with at t straight talk.",0,0,4,0.532794,0.120422
599,2,4,"battery life low.",1,0,12,0.611808,0.122240
599,2,5,"need to plug in a lot  5.5  screen sucks the 2100ma battery dry rather fast.",1,0,12,0.264952,0.055758
600,2,0,"slim  light weight  good finish",0,0,10,1.000000,1.000000
600,2,1,"battery life  storage space",1,1,18,0.546701,0.118579
601,2,0,"works well  big screen  will be upgraded to android 4.4 by blu.",0,0,5,1.000000,1.000000
601,2,1,"not upgraded yet  still waiting for the upgrade to be pushed by blu.",1,0,5,0.094822,0.039866
602,2,0," unlocked  competitive price  dual sim  recent android version  big screen  large battery  straight talk has at t coverage",0,0,5,1.000000,1.000000
602,2,1," almost too large to fit in pocket  accessories only available online",1,0,9,0.556439,0.078148
603,2,0,"the phone is fantastic.",0,0,2,1.000000,1.000000
603,2,1,"it has been a great buy.",0,0,2,0.507234,0.079419
603,2,2,"the screen resolution is amazing.",0,0,12,0.519093,0.076895
603,2,3,"it is better than either of my samsung  s4 or my s5.",0,0,9,0.534249,0.120422
603,2,4,"i can t say enough about the blu products.",0,0,2,0.613657,0.126048
603,2,5,"over a year ago i purchased the 5.3 blu studio phone and fell in love with them.",0,0,11,0.144974,0.046474
603,2,6,"i had to try the quad core over the dual and i m glad i did.",0,0,9,0.563563,0.079554
603,2,7,"the only bad thing was that when i received the shipment  the phone was already used and was missing the screen protector and the phone case that should have been there.",1,1,24,0.561468,0.118773
604,2,0,"the phone is fantastic.",0,0,5,1.000000,1.000000
604,2,1,"this is the second time i have purchased blu phones.",0,0,5,0.501288,0.120422
604,2,2,"all have been amazing.",0,0,5,0.538788,0.118773
604,2,3,"they are well built and do line up against my s4 and my s5.",0,0,10,0.521448,0.120618
604,2,4,"actually the blu has a better screen resolution than both of my samsung.",0,0,4,0.527022,0.077026
604,2,5,"i can t say anything bad about the phones.",0,1,19,0.626026,0.186255
604,2,6,"the only bad thing about this phone is the seller.",1,1,19,0.041274,0.020120
604,2,7,"i received the phone and opened the box to find that it had already been used.",1,1,24,0.556565,0.120618
604,2,8,"screen protector was missing and the new phone labels were already removed.",1,1,24,0.573848,0.078281
605,2,0,"exceptional large 5.5 screen.",0,0,3,1.000000,1.000000
605,2,1,"fast   accepts root and runs root applications ok.",0,0,3,0.498392,0.079419
605,2,2,"decent case but excellent build quality.",0,0,12,0.520066,0.120618
605,2,3,"all the thrill of the latest android with the big screen experience.",0,0,12,0.525744,0.116761
605,2,4,"blu is out of florida so it s a step up from the generic china phone.",0,0,5,0.607905,0.125845
605,2,5,"i expect blu to become a main brand based on the great performance of this unit.",0,0,5,0.170451,0.051625
605,2,6,"the only con is the resolution as mentioned in other reviews.",1,0,7,0.551227,0.116761
605,2,7,"it is not a big deal.",1,0,7,0.558260,0.079554
605,2,8,"text is clean and sharp  display is clear and precise.",1,0,7,0.542123,0.076895
605,2,9,"why would you need more resolution on a 5.5  tv screen anyhow ",1,0,7,0.567493,0.079419
605,2,10,"runs at 2g speed with tmobile  but does 3g with at t.",1,0,5,0.621309,0.122240
605,2,11,"my wife uses at t and i use tmobile and the slower speed isn t an issue unless you like to stream video s  etc.",1,0,3,0.082303,0.037405
606,2,0,"it can take being dropped  works pretty well.",0,0,8,1.000000,1.000000
606,2,1,"great camera  good speed",0,0,8,0.520757,0.116761
606,2,2,"alarm doesnt always work  download app tonfix the problem.",1,1,25,0.538762,0.120422
606,2,3,"sometimes it take a second to reload home page after loading a huge internet page",1,1,14,0.563563,0.118773
607,2,0,"cheap smart phone",0,0,8,1.000000,1.000000
607,2,1,"battery started to drain quicker than it could charge.",1,1,25,0.577891,0.126048
607,2,2,"phone was getting to hot  but no where near the battery.",1,1,25,0.125114,0.028177
607,2,3,"it is at the point where i cannot even turn it on and will have to buy a new phone.",1,1,13,0.542897,0.086546
607,2,4,"first signs of problems was when the os started becoming less stable  and the battery meter would jump from full to 48  in a minute while idling.",1,1,13,0.550653,0.128729
608,2,0,"cheap price",0,0,8,1.000000,1.000000
608,2,1,"the os started to glitch out on me after i put a new sd card in.",1,1,15,0.575939,0.126048
608,2,2,"the sd card was formatted before putting it in.",1,1,15,0.056706,0.022019
608,2,3,"i tried doing the factory reset  but that did not help at all  in fact it only seemed to make it worse.",1,1,15,0.541573,0.079554
608,2,4,"if i can fix it  i am just going to flash a new os on to it.",1,1,21,0.574755,0.078281
609,2,0,"cheap price",0,0,8,1.000000,1.000000
609,2,1,"battery time is no way near to what it claim to be  i only made like 30min of phone call a day  and most time it is standby  but battery still run out in 3 days",1,1,25,0.527261,0.078148
610,2,0,"small",0,0,7,1.000000,1.000000
610,2,1,"charger doesnt charge  barly used the phone and the battery is dead.",1,1,18,0.526818,0.078281
611,2,0,"2gb ram  dual core 1.5ghz cpu  hspa  and lte",0,0,5,1.000000,1.000000
611,2,1,"only con would be it s hard to find screen protectors that fit the beveled display.",1,1,24,0.542734,0.078281
612,2,0,"dual sim was a nice  unexpected  plus  pretty good screen for the resolution  very bright",0,0,12,1.000000,1.000000
612,2,1,"the orange is a little brighter than i was expecting  i was hoping for more of the later model corvette burnt orange color",1,1,16,0.552639,0.118773
613,2,0,"good  screen  battery  cell phone  sound  power  speed  design  form factor  minimalist software",0,1,14,1.000000,1.000000
613,2,1,"went into headset instead of headphone   resulted in terrible sound until it went back into headphone mode.",1,1,14,0.339709,0.065079
613,2,2,"seems to sense automatically no extras  ringtones  software  and the accessories are cheap cheaper materials  adequate but not fancy does not have the speed of top phones  still pretty good resolution is average installed buzzer ringtone is annoying",1,0,7,0.540799,0.118579
614,2,0,"very fast  large screen   thin and lightweight  cool features.",0,0,10,1.000000,1.000000
614,2,1,"based on the other reviews  apparently newegg shipped the other guys n9000  octa  models instead of the n9005  snapdragon  ",1,1,20,0.513424,0.079419
614,2,2,"the two phones are very similar but the n9000 seems to be better suited for worldwide use while the n9005 is better for western countries or areas that have active lte service.",1,1,17,0.589084,0.122240
614,2,3,"this assumes the  western countries  owner is even using a phone company that offers lte data service.",1,1,17,0.106046,0.028106
614,2,4,"no cons for me personally.",1,1,23,0.553125,0.077026
