Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1594,2,3,"32 gb flash.",0,0,7,0.603675,0.094051
1594,2,4,"i knew all this before buying it  hardware is outdated for 2015 standards  but what can you expect for 74 dollars ",1,0,14,0.613642,0.094051
1594,2,5,"only 1gb ram.",1,0,6,0.612823,0.097684
1594,2,6,"flash i o speeds are very slow.",1,0,6,0.665983,0.148031
1594,2,7,"i unlocked the bootloader and flashed chroma rom and franco kernel with f2fs support.",1,0,6,0.234589,0.031567
1594,2,8,"now the tablet is reasonably responsive.",1,0,6,0.632733,0.094051
1594,2,9,"no rear facing camera.",1,0,5,0.642980,0.099364
1594,2,10,"no microsd slot.",1,0,7,0.645879,0.101255
1596,2,0,"it s fast  plenty of available apps  light  easy to use and updates the os automatically.",0,0,10,1.000000,1.000000
1596,2,1,"i bought it as a refurb for  109 and out of the box  it worked great and i was really pleased with it.",0,0,2,0.592586,0.126244
1596,2,2,"after only a couple of weeks  slow charging issues cropped up.",1,1,18,0.646362,0.188240
1596,2,3,"i m talking 12  hours with the unit turned off completely to get even a 10  charge.",1,1,18,0.384593,0.104531
1596,2,4,"then suddenly it will charge fine  and a day or so later  go back to slow charge  even losing charge while charging. ",1,1,18,0.129885,0.023654
1596,2,5,"originally planned to rma it the first time but when the problem cleared up  i decided to hold onto it  only to have the problem come back.",1,1,28,0.634845,0.128345
1596,2,6,"tried several methods found online to fix  none have worked 100 .",1,1,28,0.640215,0.123950
1597,2,0,"very stable  fast loading  excellent display",0,0,6,1.000000,1.000000
1597,2,1,"slow cold boot  not a big deal  but seems to get longer with each os upgrade.",1,1,29,0.621423,0.130708
1598,2,0,"fast  automatic upgrades on android version  32gb  minimal bloatware",0,0,10,1.000000,1.000000
1598,2,1,"hit and miss on quality as other reviewers have indicated.",1,1,20,0.617062,0.101255
1601,2,0,"this is in reply to scottbilby and i could see no way to do that other than this.",0,1,28,1.000000,1.000000
1601,2,1,"my friend s nexus 7 was doing the exact same thing as yours.",0,1,28,0.598315,0.099364
1601,2,2,"i googled it and the problem is caused by static.",0,1,28,0.602059,0.133108
1601,2,3,"very easy to fix  carefully remove the back of the tablet and unplug the battery  long  flat with small cord at top right .",0,1,18,0.618589,0.128345
1601,2,4,"leave it for a few minutes and then plug back in.",0,1,18,0.621021,0.099364
1601,2,5,"works like a charm.",0,1,28,0.631025,0.103178
1601,2,6,"i found quite a few people with the same problem as scottbilby.",1,1,28,0.646413,0.130708
1602,2,0,"bought the 32gb nexus 7  2012  to replace my 8gb   preordered when it was first released .",0,1,22,1.000000,1.000000
1602,2,1,"the old one is still running fine.",0,1,27,0.591938,0.099364
1602,2,2,"now wife is enjoying the old one  and i the new one.",0,1,17,0.610449,0.094051
1602,2,3,"the new unit looked brand new    no blemishes.",0,1,27,0.619556,0.094051
1602,2,4,"i immediately updated it to android 5.0.2.",0,1,27,0.631044,0.097684
1602,2,5,"no problem.",0,1,27,0.639954,0.123950
1603,2,0,"great specs  good reviews  light   looks sharp.",0,0,0,1.000000,1.000000
1603,2,1,"wouldn t boot at all.",1,0,3,0.586002,0.126244
1603,2,2,"battery charge icon came up the first time i plugged it in  using the asus provided charger  and so i left it to charge for several hours.",1,0,3,0.600758,0.094051
1603,2,3,"hit the power button and got only a faint glow from the screen  indicating to me that power was received.",1,0,3,0.642501,0.148031
1603,2,4,"everytime i unplugged the charger  screen went black.",1,0,3,0.340892,0.041214
1603,2,5,"then i saw some weird intermittent colored static.",1,0,0,0.610750,0.103178
1603,2,6,"went online  looked up a zillion repair videos and mentions on forums  some guys  jump started  the dead battery cells but since mine was brand new   i just played it safe.",1,0,13,0.623764,0.099364
1603,2,7,"power button  volume rocker switch  hooked to computer usb  followed the google nexus troubleshooting info   no dice.",1,0,11,0.624556,0.103178
1603,2,8,"i m sure this tablet is will be great if and when i get a working one  but don t buy a refurb wheen it s critically  needed.",1,0,13,0.628356,0.128345
1603,2,9,"luckily i can just plug along with my ipad until i get this resolved.",1,0,13,0.635756,0.121692
1603,2,10,"sucks.",1,0,13,0.638735,0.097684
1603,2,11,"badly.",1,0,3,0.647998,0.123950
1604,2,0,"the tablets made by irulu are junk  they work for a few days and fail.",1,1,27,1.000000,1.000000
1604,2,1,"the old saying applies here  if you buy cheap  you end up paying more in the long run.",1,1,17,0.620552,0.130708
1605,2,0,"beautifully designed thin tablet w  retinal display and quadcore processor.",0,0,6,1.000000,1.000000
1605,2,1,"this model is a step up from most low priced tablets.",0,0,6,0.589104,0.094051
1605,2,2,"7.85 display is easier to navigate with fat fingers.",0,0,9,0.597259,0.094051
1605,2,3,"charges with cellphone charger for convience.",0,0,3,0.601143,0.097684
1605,2,4,"it s a nice unit.",0,1,29,0.610056,0.121692
1605,2,5,"chinese is the defalt language  ",1,1,29,0.616399,0.133108
1605,2,6,"if you don t have a clue like me it is not easy to use till you get it in english.",1,1,29,0.624358,0.094051
1605,2,7,"you can do this by comparing the unit with a smartphone with android and following the smartphone menu. 1 gig of memory  two might be nice.",1,1,22,0.632249,0.133108
1605,2,8,"chinese bloatware that can t be removed  the average user doesn t care or want access to chinese videos  music or games.",1,1,22,0.676304,0.188240
1605,2,9,"there are programs in chinese that cannot be removed or used.",1,1,22,0.072014,0.016314
1605,2,10,"weak wifi.",1,1,23,0.645879,0.087129
1606,2,0,"love it.",0,0,12,1.000000,1.000000
1606,2,1,"no bloatware  so clean.",0,0,6,0.597044,0.128345
1606,2,2,"fluidity makes this a fave thanks to quad core   ssd.",0,0,6,0.606272,0.133108
1606,2,3,"very fast.",0,0,6,0.611247,0.126244
1606,2,4,"great battery life  sturdy  made it through an accidental downpour  internal wet spots gone  no performance issues yet  happened months ago  don t try this at home kids .",0,0,3,0.629030,0.121692
1606,2,5,"more interested in lenovo after first time purchase",0,0,14,0.631025,0.126244
1606,2,6,"lack of bass  dolby interface via settings is great but not quite useful  weak antenna  occasionally dropped wifi connection",1,1,23,0.646681,0.130708
1607,2,0,"good battery  quick speed  kickstand  runs apps well.",0,1,18,1.000000,1.000000
1607,2,1,"very useful as a desktop appliance for email  messages  notifications  chats  and as a contact manager  rolodex .",0,1,23,0.592914,0.133108
1607,2,2,"also useful for electronic books.",0,1,23,0.594911,0.094051
1607,2,3,"if using an inexpensive bluetooth audio receiver plugged in to your stereo amplifier  the tablet can beat the fidelity of any pc sound card and does wireless bluetooth music at up to about 20 feet.",0,1,19,0.609913,0.097684
1607,2,4,"surprisingly high quality construction ",0,1,19,0.609008,0.097684
1607,2,5,"doesn t scan qr codes  which is not important because you ll probably not have this in your pocket anyway .",1,0,5,0.618310,0.099364
1607,2,6,"big size tablet is extraordinarily not portable  or rather just about exactly as portable as carrying a glass tray or framed photo around  wishing i had bought an 8  or smaller version.",1,0,14,0.630169,0.099364
1607,2,7,"rear camera quality is very bad  and not important for a desktop appliance anyway .",1,0,5,0.630456,0.133108
1607,2,8,"with the aggressive power saving  the screen won t stay on for very long at a time  even if plugged in  settings of 30 minutes    detect user  minimizes the problem .",1,0,3,0.643254,0.099364
1607,2,9,"web based flash content cripples web surfing functionality on most android devices.",1,0,8,0.645498,0.130708
1608,2,0,"built in stand  great sound  good features",0,0,4,1.000000,1.000000
1608,2,1,"unable to set up multiple users.",1,1,27,0.617894,0.130708
1609,2,0,"purchase for wife s anniversary  but was on a budget.",0,1,17,1.000000,1.000000
1609,2,1,"wife wanted a 10  tablet  but the samsung which would be android config to her sg3 was way more than i would like to pay.",0,1,17,0.231024,0.073003
1609,2,2,"this tablet has been near effortless for the wife to use.",0,1,17,0.055541,0.016161
1609,2,3,"she has been able to use it with minimal support as well.",0,1,16,0.617091,0.094051
1609,2,4,"the kickstand idea is very handy and useful.",0,0,4,0.626148,0.103178
1609,2,5,"makes the tablet easier to grasp at times as well",0,0,4,0.632664,0.094051
1609,2,6,"in the back of the tablet  the plastic feels a little thin as the body will feel like it collapses slightly to the touch.",1,0,4,0.647218,0.095852
1611,2,0,"first tablet experience.",0,0,8,1.000000,1.000000
1611,2,1,"picture image is really nice  camera pretty good  surfing and touch screen excellent",0,0,5,0.603108,0.133108
1611,2,2,"doesn t do well when dropped on corner.",1,1,24,0.608577,0.128345
1611,2,3,"it tends to break the screen.",1,1,24,0.626466,0.095852
1611,2,4,"i consider it a user issue.",1,1,25,0.641751,0.095852
1612,2,0,"once we discovered  the features guide  app using it has mostly been a dream.",0,0,14,1.000000,1.000000
1612,2,1,"only con i have to report is mostly about my not remember where i turn on the feature that allows the screen to change orientation when i turn it 180 or 360 degrees.",1,1,25,0.380286,0.044816
1612,2,2,"i think that s called an operator malfunction.",1,1,27,0.627458,0.095852
1613,2,0,"nice display  excellent battery life  decent performance.",0,0,4,1.000000,1.000000
1613,2,1," developer support  windows adb drivers are included with the tablet ",0,1,29,0.642571,0.188240
1613,2,2,"no 5ghz wifi support  no multiple user account support.",1,1,29,0.164518,0.026465
1613,2,3," developer support  the presence of windows adb drivers is not documented  it takes some web searching to discover that they are exposed via the  cd rom  storage mode for the usb connection .",1,1,29,0.336484,0.057123
1614,2,0,"this is my fifth android tablet and i have a lot of experience with the ipad air.",0,0,14,1.000000,1.000000
1614,2,1,"this is the best tablet i have used to date.",0,0,14,0.586714,0.133108
1614,2,2,"it is smooth and fast with great battery life.",0,0,4,0.643235,0.148031
1614,2,3,"the kickstand is a great feature.",0,0,4,0.206156,0.030888
1614,2,4,"the on off switch is much easier to find than on samsung tablets.",0,0,9,0.611312,0.121692
1614,2,5,"sound is actually loud enough to hear but forgood quality sound you will still need ear phones.",0,0,4,0.618539,0.099364
1614,2,6,"this tablet is very thin.",1,0,4,0.618437,0.099364
1614,2,7,"i am afraid if i dropped it  it would break.",1,1,24,0.632249,0.101255
1614,2,8,"i have ordered a nice leather case .",1,1,24,0.636410,0.128345
1614,2,9,"i miss the app icon that is on the samsung galaxy and acer tab.",1,1,25,0.642980,0.126244
1614,2,10,"maybe i just don t like change.",1,1,25,0.643458,0.095852
1615,2,0,"the price i paid for it.",0,0,2,1.000000,1.000000
1615,2,1,"in less than one year  it will no longer charge.",1,1,26,0.639941,0.148031
1615,2,2,"read all the complaints online about the micro usb charging port issues and hp s lack of support.",1,1,26,0.311925,0.048860
1615,2,3,"do yourself a favor   if you want an hp product  stick to printers.",1,1,25,0.370850,0.059614
1615,2,4,"i had a pc crash beyond recovery around the 3 year mark and now this.",1,1,29,0.631044,0.103178
1615,2,5,"at least their printers are reliable.",1,1,25,0.639467,0.101255
1618,2,0,"tegra 4",0,0,6,1.000000,1.000000
1618,2,1,"stock charger 2.0a can t keep up in balance and even worst in max performance.",1,0,6,0.623700,0.123950
1619,2,0,"the stylus is great for a lot of things you wouldn t even think of  for example it s thinner and more precise than your finger  so gaming where you re continually tracking your position with your finger  such as abyss attack  is easier as it blocks your view less.",0,0,9,1.000000,1.000000
1619,2,1,"it feels more solid than my nexus 7  1st generation  .",0,0,14,0.588730,0.121692
1619,2,2,"the microsd card slot is a nice thing to have too.",0,0,7,0.600115,0.121692
1619,2,3,"the quality of the stereo speakers is great too.",0,0,4,0.606925,0.097684
1619,2,4,"the magnetic sleep wake with the case definitely beats having to pres the tiny power buttons on the side of most tablets.",0,1,24,0.659340,0.194729
1619,2,5,"there doesn t seem to be a lot of different cases if that matters to you.",1,1,24,0.281213,0.034234
1619,2,6,"as with others of the tegra 4 tablets  there s some thin  visible lines in the screen when it s in bright light.",1,1,18,0.673869,0.153396
1619,2,7,"the rest of the time  they re not visible at all.",1,1,18,0.256559,0.031484
1619,2,8,"i d love it if it had a higher resolution screen  but it s just as good as my previous tablet  which i had no complaints about.",1,1,15,0.648545,0.123950
1620,2,0," relatively cheap  powerful chipset  front facing speakers  stylus support  build quality is nice  basically stock android  hdmi out  firmware is on hp s site",0,0,11,1.000000,1.000000
1620,2,1," speakers aren t outstanding by any means.",1,0,4,0.295119,0.049189
1620,2,2,"they get pretty loud but the quality isn t any better than most other tablets  screen is pretty bad  contrast is quite low and a lot of light bleed around the edges.",1,0,4,0.606352,0.128345
1620,2,3," weird software glitches.",1,1,29,0.606978,0.126244
1620,2,4,"i was alerted to an update which ended up freezing the tablet.",1,1,27,0.659055,0.155868
1620,2,5,"i was able to get it to  turn back on but then the audio would break and some of the settings pages would freeze the tablet.",1,1,27,0.170930,0.025406
1620,2,6,"ended up manually installing the updates via hp s site but none on reboot the tablet would just go to a black screen.",1,1,29,0.678657,0.148031
1620,2,7,"updates worked but things could have gone smoother.",1,1,29,0.339391,0.060488
1621,2,0,"it s very fast even.",0,1,21,1.000000,1.000000
1621,2,1,"has 3 modes for the cpu max power  balanced and super saver.",0,1,21,0.640878,0.161463
1621,2,2,"like the 16gb of on board memory  screen is blight and nice not alot of bloatware  has a powerful magnet on the back of it so easy to keep on the fridge or any metal surface.",0,0,10,0.398047,0.057834
1621,2,3,"come with android 4.2.2 will upgrade to 4.3 and then 4.4.2     this does have gps in it and works really well.",0,0,10,0.611247,0.128345
1621,2,4,"wifi seems to only b g not n like it shows in the spec s.",1,0,10,0.622015,0.103178
1621,2,5,"powerful magnet like with any magnet careful how close it gets to other things like hard drives and monitors.",1,1,26,0.637970,0.103178
1621,2,6,"this major headache is this doesn t support flash even after loading latest flash apk it still won t support it cause it s a tegra device.",1,1,16,0.645314,0.101255
1622,2,0,"it s a fast does let you update to android 4.4.2",0,0,6,1.000000,1.000000
1622,2,1,"wifi problems is only thing had time to play with only had it about 3 hours first would not connect to my router no matter the settings even fully open but i could connect my phone with wifi hotspot and it could find it could see my router but couldn t connect.",1,1,23,0.653599,0.188240
1622,2,2,"i found out way after i set my router from n only to ng mixed bang it s connected so im thinking this is not a 802.11b g n  like it say and it s just a 802.11b g",1,1,23,0.073639,0.034843
1623,2,0,"so heres a quick update after having the device for quite awhile    android 4.4.2 ",0,0,7,1.000000,1.000000
1623,2,1,"there are some good and bad things  mostly good.",0,0,5,0.630959,0.204445
1623,2,2,"  i forgot to mention the camera  which takes decent pictures if your into that sort of thing.",0,0,5,0.306293,0.052772
1623,2,3,"  battery life improved with 4.4.2.",0,0,3,0.594334,0.103178
1623,2,4,"with medium usage throughout the day  i used to get a day if not a little more out of it.",0,0,3,0.642964,0.155868
1623,2,5,"now i charge about every other day.",0,0,3,0.025735,0.010837
1623,2,6," i stopped watching so many movies on it  but standby consumption has dropped drastically.",0,0,3,0.612322,0.099364
1623,2,7,"the screen ",0,0,3,0.609401,0.097684
1623,2,8,"lagdroid for a reason.",1,0,3,0.617515,0.097684
1623,2,9,"the first immediate thing i noticed after 4.4.2 is hitting the home button or the active processes button while in an app instantly causes lag.",1,1,16,0.626059,0.094051
1623,2,10,"this happens everytime.",1,1,16,0.621189,0.095852
1623,2,11,"though i suppose that s more of a software thing and not necessarily an hp screwup.",1,1,29,0.633390,0.097684
1623,2,12,"for whatever reason  the normal screen shots will just not work.",1,1,20,0.633727,0.097684
1623,2,13,"i don t know whats causing it  it only tells me its unable to take a screenshot.",1,1,16,0.634063,0.094051
1623,2,14,"but there are apps to fix that.",1,1,16,0.641723,0.097684
1623,2,15,"ever since 4.4.2 the default android media player will stutter and crash and lag playing any sort of high def movies.",1,1,16,0.650076,0.094051
1623,2,16,"version it was shipped with  i did not have these issues.",1,1,29,0.646134,0.095852
1624,2,0,"placement of the buttons is very appealing  and kind of a standard.",0,1,25,1.000000,1.000000
1624,2,1,"battery life was pretty much on par with the 10 hour life.",0,1,18,0.630604,0.153396
1624,2,2,"i watched a movie on netflix from full  it went down to about 75 percent battery life after 2 hours.",0,1,18,0.043701,0.014723
1624,2,3,"however when playing games that are using more of the processor  i noticed that it starts to diminish a little bit faster.",0,1,21,0.593231,0.094051
1624,2,4,"saying this however  the device has the ability to disable additional cores to help extend the battery life.",0,0,3,0.639400,0.153396
1624,2,5,"additional microsd slot to expand memory is always a great feature.",0,0,7,0.365097,0.055363
1624,2,6,"the touchscreen is extremely responsive compared to other tablets i ve used.",0,1,21,0.599902,0.126244
1624,2,7,"have not noticed a delay at all.",0,1,21,0.602479,0.099364
1624,2,8,"front facing speakers which make for a more enjoyable movie playback.",0,1,19,0.652759,0.153396
1624,2,9,"these speakers put off surprisingly good sound as well.",0,1,19,0.271820,0.047869
1624,2,10,"runs a stock version of android jelly bean  with a little bit of hp apps on it.",0,0,10,0.616264,0.133108
1624,2,11,"writing with the stylus is extremely simple.",0,0,9,0.655499,0.153396
1624,2,12,"as soon as you remove the stylus  an on screen indicator will ask if you d like to use an application designed for the stylus.",0,0,9,0.151322,0.025754
1624,2,13,"overall sensitivity is great  and writing notes feels effortless.",0,0,9,0.620310,0.121692
1624,2,14,"the tip on the pen allows it to glide over the screen without any kind of drag as well.",0,0,9,0.626308,0.133108
1624,2,15,"build quality seems to be a little under par.",1,1,20,0.626209,0.103178
1624,2,16,"you can squeeze the corner on the side with the microsd slot  and you will hear it crinkle a little bit.",1,1,25,0.633502,0.097684
1624,2,17,"it can be rather difficult to get the power cord in out sometimes  this is even more difficult with the case on it.",1,1,26,0.633076,0.099364
1624,2,18,"the corners where the plastic pieces meet  have a little bit of an edge on them.",1,1,24,0.637549,0.103178
1624,2,19,"not sharp  but it s noticeable by feel.",1,1,24,0.637125,0.103178
1624,2,20,"the supplied power cord is 3 foot long  almost forcing you to purchase an additional cable if you do not have one already.",1,1,26,0.685312,0.148031
1624,2,21,"i can hardly rest the tablet on my desk while charging  the cable is that short.",1,1,26,0.376762,0.039589
1624,2,22,"one thing i noticed immediately  the device will not pick up the 5 ghz band.",1,1,21,0.647998,0.097684
1624,2,23,"not really enough to take off an egg for this  but something to be noted.",1,1,26,0.646936,0.095852
1625,2,0,"slow and inaccurate touch screen 5 second delay in orientation sensor 5 hour  yes 5 hour  software update process before you can use it.",1,1,29,1.000000,1.000000
1625,2,1,"short battery life",1,1,18,0.615812,0.095852
1626,2,0,"if you need this tablet for only microsoft office applications  its the best   light weight  low profile  bright screen  usb 3.0  and an excellent portable keyboard.",0,0,10,1.000000,1.000000
1626,2,1,"when i bought this tablet i wanted a complete tablet mini pc.",1,0,14,0.585397,0.128345
1626,2,2,"which is what was advertised.",1,0,14,0.591096,0.097684
1626,2,3,"this does in fact have a desktop.",1,0,14,0.643971,0.153396
1626,2,4,"its almost a shadow of a desktop  no depth what so ever.",1,0,14,0.016346,0.009399
1626,2,5,"the only reason this has a desktop is for the ms office applications.",1,0,14,0.078982,0.018630
1626,2,6,"it also runs on arm...so x86 applications are out of the question.",1,0,14,0.159466,0.026465
1626,2,7,"anything you install has to be through the ms app store  this is not advertised on the ms surface 2 website at all lol.",1,0,14,0.664313,0.153396
1626,2,8,"as of right now i have no reliable virus malware protection because i unable to locate anything decent from the ms store..yeah...i know.",1,0,14,0.163592,0.026701
1626,2,9,"the battery also quickly drains  i can use it for about two hours then it needs to be plugged in.",1,1,18,0.626943,0.097684
1626,2,10,"according to a recent quote by a ms rep  they have very little plans for updates for the rt series.",1,1,25,0.635933,0.094051
1626,2,11,"i did research this item before buying it.",1,1,29,0.635904,0.097684
1626,2,12,"but i had never used the ms app store  its the worst i have ever encountered.",1,1,29,0.686517,0.181580
1626,2,13,"i thought the amozzon app store was bad  but ms makes it look like the golden gates of heaven ",1,1,29,0.044668,0.019206
1627,2,0,"this thing is awesome ",0,0,10,1.000000,1.000000
1627,2,1,"one of the best display s on the market and can run any desktop software you need.",0,0,10,0.599236,0.094051
1627,2,2,"i even have some stream games on the tablet and it plays them very well.",0,0,1,0.605916,0.121692
1627,2,3,"i would recommend this to anyone looking for a compact laptop replacement tablet option.",0,0,14,0.620801,0.126244
1627,2,4,"the display port is unique and requires a certain cable to attach if you want to hook up to another display   25  40 on average .",1,1,26,0.633775,0.121692
1627,2,5,"weighs around 2 lbs  which can where out your arm if you have shoulder or wrist issues.",1,1,24,0.639142,0.095852
1628,2,0,"fast bootup  full laptop capability  full windows  runs cool  runs microsoft office  has been very stable",0,0,14,1.000000,1.000000
1628,2,1,"price especially at the high drive capacity",1,1,22,0.616562,0.095852
1629,2,0,"fast  comfortable to use in any situation  i.e.",0,0,0,1.000000,1.000000
1629,2,1,"lap  table  desk etc. ",0,0,9,0.607933,0.126244
