Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
572,2,12,"i hope this review helps others to make a more informed purchase.",1,1,19,0.578115,0.068604
573,2,0,"phone is great in terms of features and build.",0,0,0,1.000000,1.000000
573,2,1,"phone arrived with one problem.",1,1,14,0.510205,0.098183
573,2,2,"the back home light stays on whether the phone is on or off.",1,1,21,0.600180,0.155786
573,2,3,"when off the lights are on and drains the batter.",1,1,21,0.054310,0.020053
573,2,4,"did a full reset on the phone and it did not solve the issue.",1,1,19,0.544024,0.064856
573,2,5,"let newegg know and wanted to send it back for a replacement  customer service said i had to call the vendor that ships it for rma.",1,1,20,0.559133,0.064547
573,2,6,"currently waiting for either vendor newegg to respond back after receiving the returned phone.",1,1,20,0.584269,0.068604
575,2,0,"crisp  bright  sharp  display  easy and stable touch response  slim and sturdy case.",0,0,11,1.000000,1.000000
575,2,1,"it is also very lightweight.",0,0,11,0.510485,0.068767
575,2,2,"powerful quad core cpu and 13 rear  5 front  megapixel cameras  16 gb internal rom .",0,0,11,0.581472,0.111241
575,2,3,"as to ram size  1.6 gb of 2 gb available are usually free.",0,0,11,0.249950,0.085517
575,2,4,"though it supports external sdhc card up to 32 gb  12 gb available is more than enough for me.",0,0,11,0.037305,0.018477
575,2,5,"only necessary applications minimum is installed  so you don t have to clean out all that garbage mobile companies ship their devices with.",0,0,6,0.537915,0.064856
575,2,6,"and it is unlocked.",0,0,2,0.563193,0.064547
575,2,7,"a system  back  button located at right from  home  button where in most android devices  menu  situated.",1,1,22,0.632225,0.111746
575,2,8,"there is no  menu  button in the device.",1,1,22,0.019885,0.015147
575,2,9,"all settings screens come with bright white background that affects battery charge negatively.",1,1,14,0.577157,0.064701
577,2,0,"great phone for the price.",0,0,7,1.000000,1.000000
577,2,1,"it runs a pretty slim version of android  not alot of bloat .",0,0,5,0.491582,0.098183
577,2,2,"works with either at t or t mobile towers.",0,0,2,0.510805,0.068441
577,2,3,"one of the biggest plus s for me was the micro sd slot..",0,1,24,0.598846,0.111746
577,2,4,"i bought a 32gb sd card and installed it before booting up the phone.",0,1,24,0.339468,0.088982
577,2,5,"so far all apps files are going directly to the sd card  which is great due to the reletively small internal storage.",0,1,24,0.235892,0.118176
577,2,6,"there is an option under storage to choose sd or internal as default storage.",0,1,24,0.055813,0.029292
577,2,7,"internal storage is listed as 16gb  but in reality it is only 12gb.",1,1,24,0.060201,0.020053
577,2,8,"if it wasn t for this i would have givin the phone 5 stars.",1,1,24,0.575081,0.064856
577,2,9,"as it is though you can store everything you want on cheap cheap sds.",1,1,24,0.568111,0.068767
577,2,10,"no software updates insight.",1,1,24,0.589175,0.068604
578,2,0,"the phone arrived quickly",0,0,10,1.000000,1.000000
578,2,1,"the phone is only showing 8gb of storage not 16 as described in listing i don t don t know if it actually supports 64gb as actually listed but i will soon find out",1,1,24,0.532003,0.064701
579,2,0,"do not buy from this seller.",0,0,1,1.000000,1.000000
579,2,1,"poor customer service.",0,0,1,0.500871,0.092337
579,2,2,"they sat on my order for 5 days at a different market place before responding to my cancellation request.",0,0,7,0.585981,0.155786
579,2,3,"i had been notified the item was shipped on the 25th  and someone they were able to cancel my order for me on the 30th.",0,0,7,0.083752,0.023951
579,2,4,"because it hadn t left the warehouse.",0,0,5,0.545294,0.064547
579,2,5,"the only positive thing i can say is that they did apologize and they did cancel my order.",0,0,1,0.539389,0.092765
579,2,6,"a lot of good that did me  while my money was tied up and i thought they gift i bought was on the way.",0,0,1,0.556064,0.068441
579,2,7,"the cons are that this should have been seller feedback for blutekusa but you can t leave seller feedback if you didn t order from them on newegg.",1,0,1,0.649451,0.155786
579,2,8,"i ordered from them at a different vendor.",1,0,1,0.275594,0.051255
580,2,0,"  holds large amounts of charge   i recharged my wife and my iphones at least 5 times  and the battery had 50  charge left.",0,1,14,1.000000,1.000000
580,2,1,"  fast charging capabilities   2.1 a charger charges iphone 5 from 10  to 80  within the hour.",0,1,14,0.052820,0.021927
580,2,2,"  has flashlight  useful when you least expect it.",0,0,9,0.516912,0.064547
580,2,3,"  has two usb charging ports  can charge two devices at once   has bright blue led gauge to show battery power levels.",0,0,5,0.508425,0.064547
580,2,4,"  bulky   this thing is fat and heavy.",1,0,5,0.537519,0.068441
580,2,5,"this battery weighs 2 3 lbs.",1,0,5,0.543418,0.068767
580,2,6,"  i keep hitting the stupid flashlight button i put this thing in my book bag or in my pocket.",1,0,5,0.617198,0.111746
580,2,7,"it is embarrassing to have the flashlight go off in your pocket during a meeting and there s this bright white light coming out from your pants pocket  making everyone around you think that you have radiation poisoning   when this battery charges  it blinks blue led light.",1,0,12,0.147069,0.025362
580,2,8,"when you charge it at overnight in the dark  your room will glow blue while this thing is charging.",1,1,14,0.310814,0.083034
580,2,9,"  1a output port charges at a snail like speed.",1,1,14,0.135977,0.039931
580,2,10,"i pretend this port doesn t exist.",1,1,14,0.139655,0.042512
581,2,0,"nice shiny design.",0,1,15,1.000000,1.000000
581,2,1,"nice little pouch that has room for the micro usb cable.",0,1,15,0.116381,0.025181
581,2,2,"it charges every device i ve thrown at it.",0,1,15,0.607004,0.155786
581,2,3,"the 2a port really does discharge at 2a since i see no difference from the charging of my galaxy note 3 from the original wall charger and this device.",0,1,15,0.044134,0.019325
581,2,4,"the same is true for the blackberry passport.",0,1,25,0.558302,0.064856
581,2,5,"it takes a long time to charge but that is expected for a 15k mah device.",1,0,5,0.557961,0.064547
581,2,6,"the case is a little slippery but usable.",1,0,5,0.584558,0.068604
582,2,0," holds a lot of charge  charges devices quickly  1a and 2a port  power level leds are nice  built in flashlight  nice rounded design...wont scratch other gear  reliable",0,0,11,1.000000,1.000000
582,2,1," recharges slowly  but then again it holds a lot of charge  flashlight can be easily turned on accidentally",1,1,14,0.128310,0.066002
583,2,0,"i can charge my sansa clip  fiio e06  and galax s3 for at least two days on this.",0,0,5,1.000000,1.000000
583,2,1,"it works perfectly.",0,0,10,0.510770,0.092765
583,2,2,"i normally leave it in my pocket and charge whichever device on the go  and it really isn t as terribly big as i thought it would be.",0,0,5,0.516133,0.098183
583,2,3,"it s surprisingly slim for what it s worth  and yet it doesn t melt through my pants with heat.",0,0,5,0.549077,0.097732
583,2,4,"i don t think i ve ever experienced it overheating yet.",0,0,10,0.567765,0.098183
583,2,5,"let s hope it doesn t explode on me  though.",1,0,10,0.577451,0.068604
584,2,0,"works great and charges my s4 really fast out in the field.",0,0,12,1.000000,1.000000
584,2,1,"easy to carry.",0,0,11,0.531715,0.092337
584,2,2,"one charge last all week.",0,0,5,0.559972,0.064701
585,2,0,"powerful.",0,0,5,1.000000,1.000000
585,2,1,"fast charging iphones and galaxy 4 comes with cable to charge unit only.",0,0,5,0.505532,0.064856
585,2,2,"fairly heavy.",1,1,21,0.550757,0.064547
585,2,3,"need to supply your own usb cable to charge your device.",1,1,15,0.562894,0.064701
586,2,0,"i own and run a computer company so we have to stay up to date with tech to the day.",0,1,19,1.000000,1.000000
586,2,1,"picked up an s6 edge today and i am just floored with the speed of this thing.",0,1,21,0.504829,0.068441
586,2,2,"fastest camera in the west and i haven t had even a single jitter like previous models had.",0,1,21,0.530531,0.068767
586,2,3,"i don t like that the transition effects were removed.",1,0,5,0.629375,0.111241
586,2,4,"samsung is still packing this thing with bloatware but a lot less  took about 5 minutes to remove it all because of the speed of this thing.",1,0,5,0.149521,0.025506
586,2,5,"amazn apps are having a hard time with it  must be too new.",1,0,6,0.586445,0.068604
587,2,0,"great phone  excellent camera",0,0,0,1.000000,1.000000
587,2,1,"no 4g in t mobile  but it was expected",1,0,0,0.542343,0.092551
588,2,0,"great phone  as expected.",0,0,7,1.000000,1.000000
588,2,1,"i almost didnt try out this seller given some of the one eggs.",0,0,10,0.506810,0.092337
588,2,2,"but glad i did.",0,0,7,0.530531,0.092765
588,2,3,"product arrived a day before scheduled date  and in great condition.",0,0,7,0.532890,0.064856
588,2,4,"very satisfied.",0,0,7,0.569319,0.064547
588,2,5,"it can t cook my breakfast in the mornings.",1,0,7,0.577451,0.097958
589,2,0,"1. incredible battery life  usually lasts me about 2.5 to 3 days even when i m streaming a lot of video 2. fast operating system with no noticeable glitches 3. beautiful resolution and display 4. great call quality 5.",0,0,0,1.000000,1.000000
589,2,1,"many options for customization 6. excellent camera 7. 4g and wifi are both very fast and can be used in tandem for even faster download speeds",0,0,6,0.332856,0.033518
589,2,2,"i was initially annoyed that the charging port on the s5 is not the micro usb that has become standard across  basically all non apple devices.",1,1,15,0.519274,0.092765
589,2,3,"i have a collection of these chargers and didn t want to have to switch.",1,1,15,0.537499,0.068441
589,2,4,"however  i recently learned that the usb 3.0 port on the s5 is backwards compatible.",1,1,15,0.538408,0.068767
589,2,5,"the phone can be charged using a micro usb charger.",1,1,14,0.638103,0.111241
589,2,6,"however  the usb 3.0 charger it comes with charges much more quickly  usually a full charge within 60 80 minutes .",1,1,14,0.016535,0.014862
589,2,7,"so i suppose this is not a  con  at all.",1,1,14,0.589482,0.068604
590,2,0,"  fast   unlocked   great camera   added space   crystal clear   good battery life",0,0,0,1.000000,1.000000
590,2,1,"  too big  but i have small hands ",1,1,21,0.550197,0.097958
591,2,0,"fast phone  screen looks amazing  light  thin  comes with 48gb of free dropbox for two years  lots of settings fully customization  heart rate monitor.",0,0,11,1.000000,1.000000
591,2,1,"comes with a ton of apps from samsung.",1,1,23,0.551177,0.092551
592,2,0,"pretty phone",0,0,10,1.000000,1.000000
592,2,1,"doa   everything functions nicely until i put in the sim and sd card.",1,0,10,0.500867,0.092765
592,2,2,"then it says i have a dead battery  and it won t charge ",1,0,5,0.534078,0.098183
592,2,3,"sim works fine in my old nokia 800  but not in this phone.",1,0,10,0.631954,0.111241
592,2,4,"i tried it three times but  it will not work with sim installed.",1,0,10,0.109281,0.038213
593,2,0,"i allways love nokia products there for all i have is pro s.",0,0,7,1.000000,1.000000
593,2,1,"the lumia520 is a very good smartphone for a very low price  you can t go wrong.",0,0,7,0.539982,0.092551
594,2,0,"i really like this phone  it s my first windows phone and i own an iphone and android phone as well   i use this as my primary phone right now.",0,1,23,1.000000,1.000000
594,2,1,"it s a bit slow  but for  100 not a problem  but it is not fully unlocked.",1,1,23,0.519863,0.097732
594,2,2,"it is an at t branded phone and yes you can put another simm in it and it works  but you can t use the phone for tethering as that feature is locked by at t.",1,0,2,0.558019,0.092551
595,2,0,"took the phone with me on an extended visit to the uk    purchased a sim card and service from 3 mobile    using data  4g  and phone service without any problems.",0,1,16,1.000000,1.000000
595,2,1,"paying 13 gbp month for 600 minutes of calls and 1 terabyte of data.",0,1,16,0.267575,0.047554
595,2,2,"it s a great deal.",0,1,16,0.548236,0.092765
595,2,3,"no cons so far",1,1,16,0.574552,0.092551
596,2,0,"i purchased this phone because i was pushed into a pool  my galaxy note 2 was in my trunks pocket  and well it didn t survive the plunge.",0,1,21,1.000000,1.000000
596,2,1,"i got this phone on sale for  60 and was expecting a sluggish device in both ui  feature set  and browsing speed.",0,1,23,0.486872,0.068441
596,2,2,"i was pleasantly surprised by most accounts.",0,1,23,0.585233,0.118128
596,2,3,"ui   wp8 runs surprisingly well on this phone  even for it s budget specs.",0,1,23,0.151455,0.026875
596,2,4,"aside from app load times  the phone moves seamlessly through the ui and even multitasks well.",0,1,23,0.215298,0.029440
596,2,5,"this is my first windows phone  and although this is just for temporary use  i found it amazingly easy to get accustomed to.",0,1,23,0.514021,0.092765
596,2,6,"features   being a budget phone there are some sacrifices here.",0,0,7,0.515857,0.092765
596,2,7,"no lte  but hspa  or whatever it s called on at t i d say the speeds are tolerable.",0,0,2,0.509776,0.064547
596,2,8,"camera is rather lackluster  no flash 5mp  small lense.",0,0,0,0.519527,0.064856
596,2,9,"the biggest surprise to me was that there are absolutely no google apps  and not that many good apps at all anyway.",0,0,0,0.518254,0.092765
596,2,10,"the big ones are there  fb  twitter  instagram  beta  .",0,0,0,0.535601,0.097732
596,2,11,"no real snapchat app  use 6snap if you re looking for one .",0,0,3,0.530951,0.064547
596,2,12,"but i guess if this isn t your permanent phone you can get along fine knowing that the main ones are there.",0,0,3,0.614745,0.118128
596,2,13,"this phone also does have a microsd slot i have a msdhc 32gb card and it works fine.",0,0,3,0.148573,0.027673
596,2,14,"i found it rather annoying that  like google with gmail  with this ms phone you need to route everything through outlook.",0,0,3,0.623814,0.117598
596,2,15,"i didn t feel like having my gmail forwarded to outlook  so i just pinned the browser shortcut to gmail on the start screen.",0,0,3,0.096765,0.024444
596,2,16,"battery life has been pretty good  you can easily get a full 12 hour day out of this phone with moderate app browsing and brightness set to medium.",0,0,12,0.548844,0.092765
596,2,17,"again  i got this phone on sale for  60.00  and coming from a 5.5  galaxy note 2 to this 4  wp8 i ve really kind of enjoyed it as a pleasant change of pace so far.",0,0,12,0.557958,0.092765
596,2,18,"while i have been impressed in some areas  there are definite weak points about the phone   camera  small lens  no flash  no front facing camera  you get the point.",1,1,24,0.553941,0.092337
596,2,19,"apps  actually lack thereof.",1,1,24,0.648450,0.156459
596,2,20,"no snapchat app  watchespn  hbogo  hulu.",1,1,24,0.021530,0.015582
596,2,21,"i have most of my music on a microsd card.",1,1,24,0.639469,0.111241
596,2,22,"there are no decent music players that are just geared toward playing local music.",1,1,24,0.096338,0.022527
596,2,23,"the default nokia app is geared much more toward streaming and downloading  you can t create local playlists or anything like that.",1,1,24,0.478850,0.096327
596,2,24,"there s xbox music  which plays local files  but again lacks many of the convenient features of android s default music player.",1,1,24,0.242001,0.028637
596,2,25,"that has definitely been a point of frustration.",1,1,24,0.592024,0.068441
596,2,26,"no google apps   not even gmail.",1,1,24,0.587355,0.064547
596,2,27,"ie mobile   browser is garbage  there aren t any big name alternative browsers i.e.  firefox  dolphin  opera  etc. browsing with ie takes me back to days when i used a blackberry bold and thought i was cool.",1,1,24,0.582670,0.068604
597,2,0,"powerful phone.",0,0,5,1.000000,1.000000
597,2,1,"sturdy enough.",0,0,11,0.506810,0.064856
597,2,2,"lightweight.",0,0,11,0.524607,0.064701
597,2,3,"the phone is fine.",1,1,19,0.542343,0.068441
597,2,4,"however  it seems newegg did not double check what they were selling as this item is advertised as being 1.4ghz when it is in fact 1.2ghz.",1,1,19,0.629737,0.118128
597,2,5,"anyone who is not tech oriented may not care  but this is a huge bother for me and the first time newegg has ever flubbed with me.",1,1,23,0.319726,0.051219
598,2,0,"quad core  with 1g ram.",0,0,6,1.000000,1.000000
598,2,1,"runs nice and fast.",0,0,11,0.508225,0.092765
598,2,2,"3g with straight talk.",0,0,2,0.515570,0.098183
598,2,3,"dual sim.",0,0,10,0.538692,0.068441
598,2,4,"sd card.",0,0,10,0.549914,0.064856
598,2,5,"great value.",0,0,10,0.570815,0.092337
598,2,6,"short battery but with a 5.5  screen was to be expected",1,1,14,0.571224,0.097958
599,2,0,"quick quad core.",0,0,6,1.000000,1.000000
599,2,1,"great screen size.",0,0,11,0.502849,0.092337
599,2,2,"gf loved it.",0,0,11,0.532504,0.064547
599,2,3,"3g with at t straight talk.",0,0,2,0.536438,0.098183
599,2,4,"battery life low.",1,1,14,0.634894,0.111241
599,2,5,"need to plug in a lot  5.5  screen sucks the 2100ma battery dry rather fast.",1,1,14,0.275014,0.049110
600,2,0,"slim  light weight  good finish",0,0,0,1.000000,1.000000
600,2,1,"battery life  storage space",1,0,0,0.544702,0.097958
601,2,0,"works well  big screen  will be upgraded to android 4.4 by blu.",0,0,4,1.000000,1.000000
601,2,1,"not upgraded yet  still waiting for the upgrade to be pushed by blu.",1,0,6,0.091727,0.039837
602,2,0," unlocked  competitive price  dual sim  recent android version  big screen  large battery  straight talk has at t coverage",0,0,2,1.000000,1.000000
602,2,1," almost too large to fit in pocket  accessories only available online",1,1,17,0.550499,0.068604
603,2,0,"the phone is fantastic.",0,1,21,1.000000,1.000000
603,2,1,"it has been a great buy.",0,1,21,0.496414,0.068767
603,2,2,"the screen resolution is amazing.",0,1,21,0.511755,0.068441
603,2,3,"it is better than either of my samsung  s4 or my s5.",0,1,21,0.529049,0.098183
603,2,4,"i can t say enough about the blu products.",0,1,14,0.625671,0.111746
603,2,5,"over a year ago i purchased the 5.3 blu studio phone and fell in love with them.",0,1,14,0.157478,0.037729
603,2,6,"i had to try the quad core over the dual and i m glad i did.",0,1,13,0.572615,0.064856
603,2,7,"the only bad thing was that when i received the shipment  the phone was already used and was missing the screen protector and the phone case that should have been there.",1,1,21,0.577932,0.092551
604,2,0,"the phone is fantastic.",0,1,15,1.000000,1.000000
604,2,1,"this is the second time i have purchased blu phones.",0,1,15,0.491959,0.098183
604,2,2,"all have been amazing.",0,1,21,0.521648,0.092551
604,2,3,"they are well built and do line up against my s4 and my s5.",0,1,21,0.518677,0.092765
604,2,4,"actually the blu has a better screen resolution than both of my samsung.",0,1,15,0.529342,0.064547
604,2,5,"i can t say anything bad about the phones.",0,1,20,0.636367,0.156459
604,2,6,"the only bad thing about this phone is the seller.",1,1,20,0.039170,0.018253
604,2,7,"i received the phone and opened the box to find that it had already been used.",1,1,20,0.568731,0.092765
604,2,8,"screen protector was missing and the new phone labels were already removed.",1,1,21,0.586122,0.064701
605,2,0,"exceptional large 5.5 screen.",0,1,15,1.000000,1.000000
605,2,1,"fast   accepts root and runs root applications ok.",0,1,15,0.488397,0.068767
605,2,2,"decent case but excellent build quality.",0,1,15,0.506810,0.092765
605,2,3,"all the thrill of the latest android with the big screen experience.",0,1,23,0.515714,0.097732
605,2,4,"blu is out of florida so it s a step up from the generic china phone.",0,0,1,0.609590,0.118128
605,2,5,"i expect blu to become a main brand based on the great performance of this unit.",0,0,1,0.200102,0.041233
605,2,6,"the only con is the resolution as mentioned in other reviews.",1,0,0,0.547395,0.097732
605,2,7,"it is not a big deal.",1,0,9,0.557046,0.064856
605,2,8,"text is clean and sharp  display is clear and precise.",1,0,0,0.552933,0.068441
605,2,9,"why would you need more resolution on a 5.5  tv screen anyhow ",1,0,11,0.573390,0.068767
605,2,10,"runs at 2g speed with tmobile  but does 3g with at t.",1,0,2,0.650530,0.111241
605,2,11,"my wife uses at t and i use tmobile and the slower speed isn t an issue unless you like to stream video s  etc.",1,0,2,0.085345,0.035576
606,2,0,"it can take being dropped  works pretty well.",0,0,10,1.000000,1.000000
606,2,1,"great camera  good speed",0,0,0,0.512745,0.097732
606,2,2,"alarm doesnt always work  download app tonfix the problem.",1,1,18,0.539982,0.098183
606,2,3,"sometimes it take a second to reload home page after loading a huge internet page",1,1,18,0.571063,0.092551
607,2,0,"cheap smart phone",0,0,7,1.000000,1.000000
607,2,1,"battery started to drain quicker than it could charge.",1,1,18,0.585597,0.111746
607,2,2,"phone was getting to hot  but no where near the battery.",1,1,18,0.112635,0.023950
607,2,3,"it is at the point where i cannot even turn it on and will have to buy a new phone.",1,1,18,0.549016,0.072742
607,2,4,"first signs of problems was when the os started becoming less stable  and the battery meter would jump from full to 48  in a minute while idling.",1,1,19,0.566689,0.103432
608,2,0,"cheap price",0,0,7,1.000000,1.000000
608,2,1,"the os started to glitch out on me after i put a new sd card in.",1,1,24,0.584443,0.111746
608,2,2,"the sd card was formatted before putting it in.",1,1,24,0.050311,0.020904
608,2,3,"i tried doing the factory reset  but that did not help at all  in fact it only seemed to make it worse.",1,1,18,0.548231,0.064856
608,2,4,"if i can fix it  i am just going to flash a new os on to it.",1,1,24,0.580928,0.064701
609,2,0,"cheap price",0,0,7,1.000000,1.000000
609,2,1,"battery time is no way near to what it claim to be  i only made like 30min of phone call a day  and most time it is standby  but battery still run out in 3 days",1,1,18,0.533153,0.068604
610,2,0,"small",0,0,10,1.000000,1.000000
610,2,1,"charger doesnt charge  barly used the phone and the battery is dead.",1,0,10,0.532890,0.064701
611,2,0,"2gb ram  dual core 1.5ghz cpu  hspa  and lte",0,1,13,1.000000,1.000000
611,2,1,"only con would be it s hard to find screen protectors that fit the beveled display.",1,0,11,0.542343,0.064701
612,2,0,"dual sim was a nice  unexpected  plus  pretty good screen for the resolution  very bright",0,0,0,1.000000,1.000000
612,2,1,"the orange is a little brighter than i was expecting  i was hoping for more of the later model corvette burnt orange color",1,1,21,0.548236,0.092551
613,2,0,"good  screen  battery  cell phone  sound  power  speed  design  form factor  minimalist software",0,0,9,1.000000,1.000000
613,2,1,"went into headset instead of headphone   resulted in terrible sound until it went back into headphone mode.",1,0,9,0.314999,0.049961
613,2,2,"seems to sense automatically no extras  ringtones  software  and the accessories are cheap cheaper materials  adequate but not fancy does not have the speed of top phones  still pretty good resolution is average installed buzzer ringtone is annoying",1,0,3,0.551943,0.097958
614,2,0,"very fast  large screen   thin and lightweight  cool features.",0,0,11,1.000000,1.000000
614,2,1,"based on the other reviews  apparently newegg shipped the other guys n9000  octa  models instead of the n9005  snapdragon  ",1,1,13,0.499173,0.068767
614,2,2,"the two phones are very similar but the n9000 seems to be better suited for worldwide use while the n9005 is better for western countries or areas that have active lte service.",1,1,16,0.593647,0.111241
614,2,3,"this assumes the  western countries  owner is even using a phone company that offers lte data service.",1,1,16,0.095638,0.023369
614,2,4,"no cons for me personally.",1,1,21,0.544873,0.064547
614,2,5,"best phone i ve ever owned hands down.",1,1,21,0.548233,0.092337
614,2,6,"i think the swype input method could use some tweaking  often times it thinks i m swyping some random word that i m not.",1,1,18,0.556064,0.092765
614,2,7,"but many other phones have this issue and it could even be my fault potentially  who knows.",1,1,13,0.575519,0.064856
