HTMM,B0074FGLUM,2,1,and the sound
HTSM,B0074FGLUM,2,0,sound quality
HTSM,B0074FGLUM,2,1,sound quality
HTSM,B0074FGLUM,2,1,great picture sound not great
HTSM,B0074FGLUM,10,0,audio problems
HTMM,B0074FGLUM,10,0,audio problems
HTMM,B0074FGLUM,10,0,cannot control external speaker volume
ASUM,B0074FGLUM,10,0,the sound on this tv was unbearable
ASUM,B0074FGLUM,10,1,the sound on this tv was unbearable
ASUM,B0074FGLUM,10,1,sounded like it was somewhere in asia
HTSM,B0074FGLUM,10,1,audio problems
HTSM,B0074FGLUM,10,1,it is not reinforced along the backbone with bends to keep it from being susceptible to vibrations from the speaker ports and wall mounts caused by the lower mounted speakers
HTMM,B0074FGLUM,10,1,cannot control external speaker volume
HTMM,B0074FGLUM,10,1,the only problem is the speakers
ASUM,B0074FGLUM,3,0,a great tv
HTMM,B0074FGLUM,3,0,this is being going around since past  days
ASUM,B0074FGLUM,3,1,a great tv
ASUM,B0074FGLUM,3,1,remote is still old traditional remote
HTMM,B0074FGLUM,3,1,this is being going around since past  days
HTMM,B0074FGLUM,3,1,arrived smashed
HTSM,B0074FGLUM,3,0,this is being going around since past  days
HTSM,B0074FGLUM,3,0,this after waiting  days after order date
HTSM,B0074FGLUM,3,1,this after waiting  days after order date
HTSM,B0074FGLUM,3,1,arrived smashed
HTSM,B0074FGLUM,3,1,stopped working after  days
HTMM,B0074FGLUM,11,0,what has happened to samsung
HTSM,B0074FGLUM,11,0,samsung customer service is anything but service
ASUM,B0074FGLUM,11,0,nothing happened so i called again
HTSM,B0074FGLUM,11,1,samsung customer service is anything but service
HTSM,B0074FGLUM,11,1,known problem but samsung fixed it
ASUM,B0074FGLUM,11,1,nothing happened so i called again
ASUM,B0074FGLUM,11,1,come on samsung
HTMM,B0074FGLUM,11,1,what has happened to samsung
HTMM,B0074FGLUM,11,1,samsung customer service
ASUM,B00BCGROJG,0,0,great tv
HTMM,B00BCGROJG,0,0,this is the brightest and clearest viewing screen that you will ever view
ASUM,B00BCGROJG,0,1,great tv
ASUM,B00BCGROJG,0,1,this tv is a great value
HTMM,B00BCGROJG,0,1,this is the brightest and clearest viewing screen that you will ever view
HTMM,B00BCGROJG,0,1,a great value
HTSM,B00BCGROJG,0,0,this is the brightest and clearest viewing screen that you will ever view
HTSM,B00BCGROJG,0,0,it looks great in our conference room
HTSM,B00BCGROJG,0,1,it looks great in our conference room
HTSM,B00BCGROJG,0,1,i mean if you want a good tv with a nice screen get it
HTMM,B00BCGROJG,8,0, out of  screens had a dead pixel
HTSM,B00BCGROJG,8,0, out of  screens had a dead pixel
HTSM,B00BCGROJG,8,0,defective screen
HTMM,B00BCGROJG,8,1, out of  screens had a dead pixel
HTMM,B00BCGROJG,8,1,when he saw the screen he said they should not be this bad and i got a bad panel
ASUM,B00BCGROJG,8,0,it worked like a champ
HTSM,B00BCGROJG,8,1,defective screen
HTSM,B00BCGROJG,8,1,again
ASUM,B00BCGROJG,8,1,it worked like a champ
ASUM,B00BCGROJG,8,1,the television is as it says
ASUM,B00BCGROJG,1,0,this is a great tv
HTMM,B00BCGROJG,1,0,great tv
ASUM,B00BCGROJG,1,1,this is a great tv
ASUM,B00BCGROJG,1,1,great tv
ASUM,B00BCGROJG,1,1,great tv
ASUM,B00BCGROJG,1,1,good
HTMM,B00BCGROJG,1,1,great tv
HTMM,B00BCGROJG,1,1,great tv
HTMM,B00BCGROJG,1,1,great tv at a great price
HTSM,B00BCGROJG,1,0,great tv at a great price
HTSM,B00BCGROJG,1,0,great tv
HTSM,B00BCGROJG,1,0,great tv
HTSM,B00BCGROJG,1,0,everyone would commend on how great the picture is
HTSM,B00BCGROJG,1,1,everyone would commend on how great the picture is
HTSM,B00BCGROJG,1,1,great price
HTSM,B00BCGROJG,9,0,do not buy samsung
HTMM,B00BCGROJG,9,0,do not buy samsung
HTMM,B00BCGROJG,9,0,now  years later  same problem
HTSM,B00BCGROJG,9,1,do not buy samsung
HTSM,B00BCGROJG,9,1,last samsung purchase
ASUM,B00BCGROJG,9,0,if it becomes toast like my samsung you still win
ASUM,B00BCGROJG,9,1,if it becomes toast like my samsung you still win
ASUM,B00BCGROJG,9,1,having problems
HTMM,B00BCGROJG,9,1,now  years later  same problem
HTMM,B00BCGROJG,9,1,for  more you now have a  year warranty
ASUM,B00BCGROJG,2,0,great tv
HTMM,B00BCGROJG,2,0,great tv
HTMM,B00BCGROJG,2,0,looks good sounds good all around great set 
ASUM,B00BCGROJG,2,1,great tv
ASUM,B00BCGROJG,2,1,great tv
ASUM,B00BCGROJG,2,1,great tv
ASUM,B00BCGROJG,2,1,i dont but this is a great tv
HTMM,B00BCGROJG,2,1,looks good sounds good all around great set 
HTMM,B00BCGROJG,2,1,the sound is not great at all
HTSM,B00BCGROJG,2,0,great tv
HTSM,B00BCGROJG,2,0,looks good sounds good all around great set 
HTSM,B00BCGROJG,2,0,great tv
HTSM,B00BCGROJG,2,0,sound quality is good too
HTSM,B00BCGROJG,2,1,sound quality is good too
HTSM,B00BCGROJG,2,1,clear picture
ASUM,B00BCGROJG,10,0,samsung tv
ASUM,B00BCGROJG,10,1,samsung tv
ASUM,B00BCGROJG,10,1,i got this for the picture quality
HTMM,B00BCGROJG,10,0,before someone tells me that i shouldnt use tv speakers and should instead use a surround sound system
HTMM,B00BCGROJG,10,1,before someone tells me that i shouldnt use tv speakers and should instead use a surround sound system
HTMM,B00BCGROJG,10,1,beyond that
HTSM,B00BCGROJG,10,0,sound is ok and the tv has a few different sound settings but nothing special
HTSM,B00BCGROJG,10,1,sound is ok and the tv has a few different sound settings but nothing special
HTSM,B00BCGROJG,10,1,sound quality is good too
ASUM,B00BCGROJG,3,0,this tv is great
HTMM,B00BCGROJG,3,0,there went another  on amazon
ASUM,B00BCGROJG,3,1,this tv is great
ASUM,B00BCGROJG,3,1,word cannot say what a great picture this tv has
HTMM,B00BCGROJG,3,1,there went another  on amazon
HTMM,B00BCGROJG,3,1,quick delivery
HTSM,B00BCGROJG,3,0,by then i can set up a delivery date that works for me
HTSM,B00BCGROJG,3,1,by then i can set up a delivery date that works for me
HTSM,B00BCGROJG,3,1,i was very skeptical about ordering a tv through amazon
HTMM,B00BCGROJG,11,0,i called samsung
HTMM,B00BCGROJG,11,1,i called samsung
HTMM,B00BCGROJG,11,1,boo samsung
ASUM,B00BCGROJG,11,0,boo samsung
ASUM,B00BCGROJG,11,0,pray that you dont have any problems with it
ASUM,B00BCGROJG,11,1,pray that you dont have any problems with it
ASUM,B00BCGROJG,11,1,samsung unf
HTSM,B00BCGROJG,11,0,i called samsung
HTSM,B00BCGROJG,11,0,if it becomes toast like my samsung you still win
HTSM,B00BCGROJG,11,1,if it becomes toast like my samsung you still win
HTSM,B00BCGROJG,11,1,pray that you dont have any problems with it
HTSM,B00BCGROJG,11,1,customer service was no help
ASUM,B00AOA9BL0,0,0,doesnt work
HTMM,B00AOA9BL0,0,0,great
ASUM,B00AOA9BL0,0,1,doesnt work
ASUM,B00AOA9BL0,0,1,not to good
HTMM,B00AOA9BL0,0,1,great
HTMM,B00AOA9BL0,0,1,screen looks good but stops
HTSM,B00AOA9BL0,0,0,great
HTSM,B00AOA9BL0,0,0,watching on  such a small screen does
HTSM,B00AOA9BL0,0,1,watching on  such a small screen does
HTSM,B00AOA9BL0,0,1,good
HTMM,B00AOA9BL0,8,0,shows the bitrate on some movies right in the middle of the screen
HTSM,B00AOA9BL0,8,0,there is a green bar at the top of your screen
ASUM,B00AOA9BL0,8,0,not bad
HTSM,B00AOA9BL0,8,1,there is a green bar at the top of your screen
HTSM,B00AOA9BL0,8,1,gotta get these problems fixed or no one will want it
HTMM,B00AOA9BL0,8,1,shows the bitrate on some movies right in the middle of the screen
HTMM,B00AOA9BL0,8,1,there is a green bar at the top of your screen
HTMM,B00AOA9BL0,8,1,first show there were a few times it stopped and then started
ASUM,B00AOA9BL0,8,1,not bad
ASUM,B00AOA9BL0,8,1,its about time
ASUM,B00AOA9BL0,1,0,great
HTMM,B00AOA9BL0,1,0,great
HTMM,B00AOA9BL0,1,0,i love to bookmark my faves and just veg out and get caught up on my shows
ASUM,B00AOA9BL0,1,1,great
ASUM,B00AOA9BL0,1,1,good value
HTMM,B00AOA9BL0,1,1,i love to bookmark my faves and just veg out and get caught up on my shows
HTMM,B00AOA9BL0,1,1,best around
HTSM,B00AOA9BL0,1,0,best around
HTSM,B00AOA9BL0,1,0,i love to bookmark my faves and just veg out and get caught up on my shows
HTSM,B00AOA9BL0,1,0,very good ap with a very good price 
HTSM,B00AOA9BL0,1,1,very good ap with a very good price 
HTSM,B00AOA9BL0,1,1,other than that its got good shows and i love it
ASUM,B00AOA9BL0,9,0,have others had this problem
ASUM,B00AOA9BL0,9,1,have others had this problem
ASUM,B00AOA9BL0,9,1,i use it all the time especially when on the go
HTMM,B00AOA9BL0,9,0,been trying for months and no success
HTSM,B00AOA9BL0,9,0,this has never worked in the  months i have it
HTMM,B00AOA9BL0,9,1,been trying for months and no success
HTMM,B00AOA9BL0,9,1,this has never worked in the  months i have it
HTMM,B00AOA9BL0,9,1,had it  months never worked
HTSM,B00AOA9BL0,9,1,this has never worked in the  months i have it
HTSM,B00AOA9BL0,9,1,had it  months never worked
HTSM,B00AOA9BL0,9,1,ive had this for a few months now and it has never worked once
ASUM,B00AOA9BL0,2,0,ok but not great
HTMM,B00AOA9BL0,2,0,otherwise
ASUM,B00AOA9BL0,2,1,ok but not great
ASUM,B00AOA9BL0,2,1,great ap
HTMM,B00AOA9BL0,2,1,otherwise
HTMM,B00AOA9BL0,2,1,the picture and sound were both great
HTSM,B00AOA9BL0,2,0,otherwise
HTSM,B00AOA9BL0,2,0,the picture and sound were both great
HTSM,B00AOA9BL0,2,0,not hard when there are no other sounds around though
HTSM,B00AOA9BL0,2,1,not hard when there are no other sounds around though
HTSM,B00AOA9BL0,2,1,great so
HTSM,B00AOA9BL0,10,0,volume
ASUM,B00AOA9BL0,10,0,otherwise
HTSM,B00AOA9BL0,10,1,volume
HTSM,B00AOA9BL0,10,1,volume
HTSM,B00AOA9BL0,10,1,various channels have different volume settings and is difficult toadjust sound properly
ASUM,B00AOA9BL0,10,1,otherwise
ASUM,B00AOA9BL0,10,1,not hard when there are no other sounds around though
HTMM,B00AOA9BL0,10,0,volume
HTMM,B00AOA9BL0,10,0,volume controls are set to low
HTMM,B00AOA9BL0,10,1,volume controls are set to low
HTMM,B00AOA9BL0,10,1,the volume used to be an issue
ASUM,B00AOA9BL0,3,0,works okay
HTMM,B00AOA9BL0,3,0,it does not work with all the boxes in the house
ASUM,B00AOA9BL0,3,1,works okay
ASUM,B00AOA9BL0,3,1,works very well
HTMM,B00AOA9BL0,3,1,it does not work with all the boxes in the house
HTMM,B00AOA9BL0,3,1,so far its really great
HTSM,B00AOA9BL0,3,0,never worked
HTSM,B00AOA9BL0,3,1,never worked
HTSM,B00AOA9BL0,3,1,tried this  or  time over  days
ASUM,B00AOA9BL0,11,0,who do i call 
ASUM,B00AOA9BL0,11,1,who do i call 
ASUM,B00AOA9BL0,11,1,yep
HTMM,B00AOA9BL0,11,0,i think thats what they called it
HTMM,B00AOA9BL0,11,1,i think thats what they called it
HTMM,B00AOA9BL0,11,1,who do i call 
HTMM,B00AOA9BL0,11,1,i even have emailed about this and was told to call and get help that way
HTSM,B00AOA9BL0,11,0,i think thats what they called it
HTSM,B00AOA9BL0,11,0,horrible horrible customer service and company
HTSM,B00AOA9BL0,11,1,horrible horrible customer service and company
HTSM,B00AOA9BL0,11,1,and on the many  phone calls to comcast for tech support
