Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1574,2,6,"two of the programs that i liked that comes with this tablet are mypainter and asus studio.",0,0,8,0.685280,0.145984
1574,2,7,"mypainter allows you to demonstrate your artistic skills  while asus studio lets you manage your photos.",0,0,8,0.146911,0.024707
1574,2,8,"i have listed some more specifications that i considered important for this tablet.",0,0,2,0.628365,0.089235
1574,2,9,"they are as follows     operating system   android 4.1 jelly bean   display   7 inch display   processor   quad core 1.2 ghz   memory   16 gb flash memory  1 gb ram memory   number of usb 2.0 ports   1   battery life 10 hour   weight   10.7 ounces   item dimensions   7.7 x 4.7 x 0.4 inches   wi fi  802.11",0,0,7,0.624874,0.095410
1574,2,10,"b g n   thank you for reading my review  if you have any questions feel free to email me  i would be happy to help you with any questions you have.",0,0,9,0.643294,0.123746
1575,2,0,"great value ",0,0,14,1.000000,1.000000
1575,2,1,"fully capable tablet for everything i wanted  internet  games  apps ",0,0,14,0.586016,0.115082
1575,2,2,"sd card is unintentionally removed if body is flexed too much.",1,1,21,0.620645,0.088529
1576,2,0,"received tablet in 1 business day with free shipping.",0,0,5,1.000000,1.000000
1576,2,1,"impressive.",0,0,13,0.581875,0.116868
1576,2,2,"functions well despite mediocre tech website reviews.",0,0,13,0.581796,0.115082
1576,2,3,"for this price range  both front and rear facing cameras and micro sd slot are big pluses over the google nexus.",0,0,13,0.596448,0.089235
1576,2,4,"when buying for girls  the broader color selection is very important.",0,0,9,0.616038,0.095410
1576,2,5,"there s even a matching carrying case which looks like a little clutch purse.",0,0,7,0.623070,0.089235
1576,2,6,"sure to make a little girl happy.",0,0,10,0.638025,0.115972
1578,2,0,"i loved my nexus 7. i loved how i didn t have to deal with the preloaded stuff you get with devices from bigger brands like asus.",0,0,7,1.000000,1.000000
1578,2,1,"the screen was utterly amazing and the device overall felt high quality than other mobile devices i had used.",0,0,13,0.245419,0.034008
1578,2,2,"asus made it.",1,1,18,0.665060,0.187573
1578,2,3,"i ve bought two different tablets from asus and i cannot stand their service.",1,1,18,0.048637,0.014909
1578,2,4,"both tablets broke on my behalf  but each time  i recieved the worst support.",1,1,16,0.595939,0.110564
1578,2,5,"my first tablet arrived pretty much broken  with a dead micro usb port that caved in on first use  and when i tried to get it fixed  because warranties  i basically got the run around  and just said forget it.",1,1,21,0.678979,0.184931
1578,2,6,"with both tablets  they told me that the price to fix a broken screen  i keep breaking screens  would be higher than the tablet s worth.",1,1,23,0.378816,0.055276
1578,2,7,"like  i understand that i broke them  but the support i got in light of this was just terrible.",1,1,23,0.624580,0.124694
1578,2,8,"i have an asus monitor and an asus mobo and these are pretty much going to be the last asus products i ever have.",1,1,18,0.702777,0.184931
1578,2,9,"anyways  i wouldn t reccomend getting this tablet strictly because asus will end up shortsticking you when something goes wrong.",1,1,18,0.044780,0.030316
1580,2,0,"good speed  great screen  works well.",0,0,12,1.000000,1.000000
1580,2,1,"i have never had one of mine fail or get bricked by an update.",0,0,9,0.605629,0.109710
1582,2,0,"fast  very high resolution  and updates to the latest version of android    see  other thoughts .",0,0,2,1.000000,1.000000
1582,2,1,"none of the issues that a few people have reported...so i suspect that the issues are rare.",1,1,27,0.670310,0.145984
1582,2,2,"people are more likely to post a review to complain than to praise.",1,1,25,0.364380,0.078246
1583,2,0,"awesome screen color and definition very fast cpu  well built",0,0,4,1.000000,1.000000
1583,2,1,"cpu heats up sometimes if i have alot of programs running at the same time",1,1,17,0.361473,0.079633
1587,2,0,"runs android 5.1 direct from google.",0,0,14,1.000000,1.000000
1587,2,1,"it only paid 74 dollars for it.",0,0,9,0.574079,0.087828
1587,2,2,"no hardware issues at all.",0,0,9,0.579242,0.089235
1587,2,3,"32 gb flash.",0,0,7,0.586835,0.087828
1587,2,4,"i knew all this before buying it  hardware is outdated for 2015 standards  but what can you expect for 74 dollars ",1,1,23,0.589167,0.087828
1587,2,5,"only 1gb ram.",1,1,17,0.607059,0.089235
1587,2,6,"flash i o speeds are very slow.",1,1,20,0.682009,0.143825
1587,2,7,"i unlocked the bootloader and flashed chroma rom and franco kernel with f2fs support.",1,1,20,0.206444,0.029450
1587,2,8,"now the tablet is reasonably responsive.",1,1,20,0.627658,0.087828
1587,2,9,"no rear facing camera.",1,1,15,0.629066,0.093916
1587,2,10,"no microsd slot.",1,0,7,0.640977,0.094660
1590,2,0,"very stable  fast loading  excellent display",0,0,1,1.000000,1.000000
1590,2,1,"slow cold boot  not a big deal  but seems to get longer with each os upgrade.",1,0,1,0.602917,0.123746
1591,2,0,"fast  automatic upgrades on android version  32gb  minimal bloatware",0,0,6,1.000000,1.000000
1591,2,1,"hit and miss on quality as other reviewers have indicated.",1,1,18,0.609236,0.094660
1592,2,0,"it was a great machine for the three hours it lasted but",0,1,21,1.000000,1.000000
1592,2,1,"as soon as the battery died it      the bed  it wouldnt start up  i left it charging overnight and it couldn t hold a charge  the usb port wouldnt connect unless it was at some strange angle and even thay angle was dodgey for charging it  it occasionally pops up saying that its charging but i left it like that overnight and it simply did not turn on the next day....",1,1,21,0.599593,0.109710
1593,2,0,"worked for awhile  failed about six weeks after i got it.",0,1,25,1.000000,1.000000
1593,2,1,"asus said they d give me an rma number in january  but itnever came.",1,1,25,0.586383,0.089235
1593,2,2,"to be fair  they probably realized i had this for about six weeks before it failed and decided i wasn t eligible for repair.",1,1,16,0.616840,0.094660
1594,2,0,"this is in reply to scottbilby and i could see no way to do that other than this.",0,1,25,1.000000,1.000000
1594,2,1,"my friend s nexus 7 was doing the exact same thing as yours.",0,1,18,0.572430,0.093916
1594,2,2,"i googled it and the problem is caused by static.",0,1,25,0.595522,0.124694
1594,2,3,"very easy to fix  carefully remove the back of the tablet and unplug the battery  long  flat with small cord at top right .",0,1,21,0.599835,0.122804
1594,2,4,"leave it for a few minutes and then plug back in.",0,1,21,0.624199,0.095410
1594,2,5,"i found quite a few people with the same problem as scottbilby.",1,1,25,0.634966,0.115972
1595,2,0,"bought the 32gb nexus 7  2012  to replace my 8gb   preordered when it was first released .",0,0,7,1.000000,1.000000
1595,2,1,"the old one is still running fine.",0,0,7,0.584108,0.093916
1595,2,2,"now wife is enjoying the old one  and i the new one.",0,0,10,0.588216,0.087828
1595,2,3,"the new unit looked brand new    no blemishes.",0,0,9,0.605629,0.087828
1595,2,4,"i immediately updated it to android 5.0.2.",0,0,1,0.619220,0.089235
1595,2,5,"no problem.",0,0,1,0.636134,0.115972
1596,2,0,"great specs  good reviews  light   looks sharp.",0,0,11,1.000000,1.000000
1596,2,1,"wouldn t boot at all.",1,1,27,0.577137,0.116868
1596,2,2,"battery charge icon came up the first time i plugged it in  using the asus provided charger  and so i left it to charge for several hours.",1,1,21,0.571319,0.087828
1596,2,3,"hit the power button and got only a faint glow from the screen  indicating to me that power was received.",1,1,26,0.665012,0.143825
1596,2,4,"everytime i unplugged the charger  screen went black.",1,1,21,0.301340,0.037448
1596,2,5,"then i saw some weird intermittent colored static.",1,1,26,0.603123,0.095410
1596,2,6,"went online  looked up a zillion repair videos and mentions on forums  some guys  jump started  the dead battery cells but since mine was brand new   i just played it safe.",1,1,18,0.599500,0.093916
1596,2,7,"power button  volume rocker switch  hooked to computer usb  followed the google nexus troubleshooting info   no dice.",1,1,27,0.613550,0.095410
1596,2,8,"i m sure this tablet is will be great if and when i get a working one  but don t buy a refurb wheen it s critically  needed.",1,1,18,0.623748,0.122804
1596,2,9,"luckily i can just plug along with my ipad until i get this resolved.",1,1,18,0.625947,0.115082
1596,2,10,"sucks.",1,1,17,0.637882,0.089235
1596,2,11,"badly.",1,1,17,0.639254,0.115972
1597,2,0,"the tablets made by irulu are junk  they work for a few days and fail.",1,1,16,1.000000,1.000000
1597,2,1,"the old saying applies here  if you buy cheap  you end up paying more in the long run.",1,1,16,0.602736,0.123746
1598,2,0,"beautifully designed thin tablet w  retinal display and quadcore processor.",0,0,12,1.000000,1.000000
1598,2,1,"this model is a step up from most low priced tablets.",0,0,4,0.574079,0.087828
1598,2,2,"7.85 display is easier to navigate with fat fingers.",0,0,13,0.579242,0.087828
1598,2,3,"charges with cellphone charger for convience.",0,0,9,0.590497,0.089235
1598,2,4,"it s a nice unit.",0,0,9,0.594386,0.115082
1598,2,5,"chinese is the defalt language  ",1,1,20,0.601893,0.124694
1598,2,6,"if you don t have a clue like me it is not easy to use till you get it in english.",1,1,20,0.606950,0.087828
1598,2,7,"you can do this by comparing the unit with a smartphone with android and following the smartphone menu. 1 gig of memory  two might be nice.",1,1,20,0.611985,0.124694
1598,2,8,"chinese bloatware that can t be removed  the average user doesn t care or want access to chinese videos  music or games.",1,1,24,0.697434,0.184931
1598,2,9,"there are programs in chinese that cannot be removed or used.",1,1,24,0.066982,0.017102
1598,2,10,"weak wifi.",1,1,17,0.640977,0.083609
1599,2,0,"love it.",0,0,10,1.000000,1.000000
1599,2,1,"no bloatware  so clean.",0,0,4,0.572278,0.122804
1599,2,2,"fluidity makes this a fave thanks to quad core   ssd.",0,0,12,0.585471,0.124694
1599,2,3,"very fast.",0,0,12,0.604584,0.116868
1599,2,4,"great battery life  sturdy  made it through an accidental downpour  internal wet spots gone  no performance issues yet  happened months ago  don t try this at home kids .",0,0,9,0.604868,0.115082
1599,2,5,"more interested in lenovo after first time purchase",0,0,1,0.627794,0.116868
1599,2,6,"lack of bass  dolby interface via settings is great but not quite useful  weak antenna  occasionally dropped wifi connection",1,1,27,0.630619,0.123746
1600,2,0,"good battery  quick speed  kickstand  runs apps well.",0,0,12,1.000000,1.000000
1600,2,1,"very useful as a desktop appliance for email  messages  notifications  chats  and as a contact manager  rolodex .",0,0,14,0.570260,0.124694
1600,2,2,"also useful for electronic books.",0,0,10,0.586014,0.087828
1600,2,3,"if using an inexpensive bluetooth audio receiver plugged in to your stereo amplifier  the tablet can beat the fidelity of any pc sound card and does wireless bluetooth music at up to about 20 feet.",0,0,7,0.582815,0.089235
1600,2,4,"surprisingly high quality construction ",0,0,12,0.602580,0.089235
1600,2,5,"doesn t scan qr codes  which is not important because you ll probably not have this in your pocket anyway .",1,0,14,0.607434,0.093916
1600,2,6,"big size tablet is extraordinarily not portable  or rather just about exactly as portable as carrying a glass tray or framed photo around  wishing i had bought an 8  or smaller version.",1,0,11,0.608414,0.093916
1600,2,7,"rear camera quality is very bad  and not important for a desktop appliance anyway .",1,1,15,0.626056,0.124694
1600,2,8,"with the aggressive power saving  the screen won t stay on for very long at a time  even if plugged in  settings of 30 minutes    detect user  minimizes the problem .",1,1,26,0.625416,0.093916
1600,2,9,"web based flash content cripples web surfing functionality on most android devices.",1,1,28,0.639926,0.123746
1601,2,0,"built in stand  great sound  good features",0,0,11,1.000000,1.000000
1601,2,1,"unable to set up multiple users.",1,1,25,0.608035,0.123746
1602,2,0,"purchase for wife s anniversary  but was on a budget.",0,0,8,1.000000,1.000000
1602,2,1,"wife wanted a 10  tablet  but the samsung which would be android config to her sg3 was way more than i would like to pay.",0,0,8,0.252217,0.076231
1602,2,2,"this tablet has been near effortless for the wife to use.",0,0,8,0.050543,0.016131
1602,2,3,"she has been able to use it with minimal support as well.",0,0,7,0.596117,0.087828
1602,2,4,"the kickstand idea is very handy and useful.",0,0,7,0.609077,0.095410
1602,2,5,"makes the tablet easier to grasp at times as well",0,1,15,0.625435,0.087828
1602,2,6,"in the back of the tablet  the plastic feels a little thin as the body will feel like it collapses slightly to the touch.",1,1,15,0.629836,0.088529
1604,2,0,"first tablet experience.",0,0,13,1.000000,1.000000
1604,2,1,"picture image is really nice  camera pretty good  surfing and touch screen excellent",0,0,13,0.574121,0.124694
1604,2,2,"doesn t do well when dropped on corner.",1,1,15,0.603201,0.122804
1604,2,3,"it tends to break the screen.",1,1,15,0.613805,0.088529
1604,2,4,"i consider it a user issue.",1,1,18,0.627607,0.088529
1605,2,0,"once we discovered  the features guide  app using it has mostly been a dream.",0,0,5,1.000000,1.000000
1605,2,1,"only con i have to report is mostly about my not remember where i turn on the feature that allows the screen to change orientation when i turn it 180 or 360 degrees.",1,1,27,0.328060,0.041938
1605,2,2,"i think that s called an operator malfunction.",1,1,27,0.624393,0.088529
1606,2,0,"nice display  excellent battery life  decent performance.",0,0,12,1.000000,1.000000
1606,2,1," developer support  windows adb drivers are included with the tablet ",0,1,19,0.664916,0.184931
1606,2,2,"no 5ghz wifi support  no multiple user account support.",1,1,19,0.142732,0.025130
1606,2,3," developer support  the presence of windows adb drivers is not documented  it takes some web searching to discover that they are exposed via the  cd rom  storage mode for the usb connection .",1,1,19,0.328311,0.055496
1607,2,0,"this is my fifth android tablet and i have a lot of experience with the ipad air.",0,0,6,1.000000,1.000000
1607,2,1,"this is the best tablet i have used to date.",0,0,6,0.577526,0.124694
1607,2,2,"it is smooth and fast with great battery life.",0,0,12,0.652266,0.143825
1607,2,3,"the kickstand is a great feature.",0,0,12,0.181212,0.028879
1607,2,4,"the on off switch is much easier to find than on samsung tablets.",0,0,6,0.592562,0.115082
1607,2,5,"sound is actually loud enough to hear but forgood quality sound you will still need ear phones.",0,0,11,0.598783,0.093916
1607,2,6,"this tablet is very thin.",1,0,11,0.615507,0.093916
1607,2,7,"i am afraid if i dropped it  it would break.",1,1,21,0.611985,0.094660
1607,2,8,"i have ordered a nice leather case .",1,0,11,0.622341,0.122804
1607,2,9,"i miss the app icon that is on the samsung galaxy and acer tab.",1,0,8,0.629066,0.116868
1607,2,10,"maybe i just don t like change.",1,0,8,0.644450,0.088529
1608,2,0,"the price i paid for it.",0,0,8,1.000000,1.000000
1608,2,1,"in less than one year  it will no longer charge.",1,1,21,0.654284,0.143825
1608,2,2,"read all the complaints online about the micro usb charging port issues and hp s lack of support.",1,1,21,0.264934,0.046307
1608,2,3,"do yourself a favor   if you want an hp product  stick to printers.",1,1,28,0.333797,0.055341
1608,2,4,"i had a pc crash beyond recovery around the 3 year mark and now this.",1,1,27,0.619220,0.095410
1608,2,5,"at least their printers are reliable.",1,1,28,0.636833,0.094660
1611,2,0,"tegra 4",0,0,4,1.000000,1.000000
1611,2,1,"stock charger 2.0a can t keep up in balance and even worst in max performance.",1,1,21,0.599593,0.115972
1612,2,0,"the stylus is great for a lot of things you wouldn t even think of  for example it s thinner and more precise than your finger  so gaming where you re continually tracking your position with your finger  such as abyss attack  is easier as it blocks your view less.",0,1,15,1.000000,1.000000
1612,2,1,"it feels more solid than my nexus 7  1st generation  .",0,0,9,0.578389,0.115082
1612,2,2,"the microsd card slot is a nice thing to have too.",0,0,7,0.582621,0.115082
1612,2,3,"the quality of the stereo speakers is great too.",0,0,11,0.593334,0.089235
1612,2,4,"the magnetic sleep wake with the case definitely beats having to pres the tiny power buttons on the side of most tablets.",0,1,15,0.674436,0.187573
1612,2,5,"there doesn t seem to be a lot of different cases if that matters to you.",1,1,15,0.253097,0.032307
1612,2,6,"as with others of the tegra 4 tablets  there s some thin  visible lines in the screen when it s in bright light.",1,1,17,0.690971,0.145984
1612,2,7,"the rest of the time  they re not visible at all.",1,1,17,0.231894,0.029963
1612,2,8,"i d love it if it had a higher resolution screen  but it s just as good as my previous tablet  which i had no complaints about.",1,1,15,0.633546,0.115972
1613,2,0," relatively cheap  powerful chipset  front facing speakers  stylus support  build quality is nice  basically stock android  hdmi out  firmware is on hp s site",0,1,18,1.000000,1.000000
1613,2,1," speakers aren t outstanding by any means.",1,0,11,0.263470,0.046588
1613,2,2,"they get pretty loud but the quality isn t any better than most other tablets  screen is pretty bad  contrast is quite low and a lot of light bleed around the edges.",1,0,11,0.578713,0.122804
1613,2,3," weird software glitches.",1,0,9,0.600920,0.116868
1613,2,4,"i was alerted to an update which ended up freezing the tablet.",1,0,5,0.684085,0.153143
1613,2,5,"i was able to get it to  turn back on but then the audio would break and some of the settings pages would freeze the tablet.",1,0,5,0.146422,0.024707
1613,2,6,"ended up manually installing the updates via hp s site but none on reboot the tablet would just go to a black screen.",1,0,9,0.697849,0.143825
1613,2,7,"updates worked but things could have gone smoother.",1,0,9,0.287353,0.053474
1614,2,0,"it s very fast even.",0,0,12,1.000000,1.000000
1614,2,1,"has 3 modes for the cpu max power  balanced and super saver.",0,0,12,0.648830,0.155416
1614,2,2,"like the 16gb of on board memory  screen is blight and nice not alot of bloatware  has a powerful magnet on the back of it so easy to keep on the fridge or any metal surface.",0,0,7,0.345122,0.053907
1614,2,3,"come with android 4.2.2 will upgrade to 4.3 and then 4.4.2     this does have gps in it and works really well.",0,0,0,0.605186,0.122804
1614,2,4,"wifi seems to only b g not n like it shows in the spec s.",1,0,0,0.613868,0.095410
1614,2,5,"powerful magnet like with any magnet careful how close it gets to other things like hard drives and monitors.",1,0,7,0.617727,0.095410
1614,2,6,"this major headache is this doesn t support flash even after loading latest flash apk it still won t support it cause it s a tegra device.",1,0,2,0.632610,0.094660
1615,2,0,"it s a fast does let you update to android 4.4.2",0,0,1,1.000000,1.000000
1615,2,1,"wifi problems is only thing had time to play with only had it about 3 hours first would not connect to my router no matter the settings even fully open but i could connect my phone with wifi hotspot and it could find it could see my router but couldn t connect.",1,1,27,0.663693,0.184931
1615,2,2,"i found out way after i set my router from n only to ng mixed bang it s connected so im thinking this is not a 802.11b g n  like it say and it s just a 802.11b g",1,1,27,0.078802,0.037039
1616,2,0,"so heres a quick update after having the device for quite awhile    android 4.4.2 ",0,0,9,1.000000,1.000000
1616,2,1,"there are some good and bad things  mostly good.",0,0,12,0.648159,0.199065
1616,2,2,"  i forgot to mention the camera  which takes decent pictures if your into that sort of thing.",0,0,12,0.261433,0.050542
1616,2,3,"  battery life improved with 4.4.2.",0,0,12,0.582477,0.095410
1616,2,4,"with medium usage throughout the day  i used to get a day if not a little more out of it.",0,0,3,0.661858,0.153143
1616,2,5,"now i charge about every other day.",0,0,3,0.023395,0.011495
1616,2,6," i stopped watching so many movies on it  but standby consumption has dropped drastically.",0,0,3,0.589114,0.093916
1616,2,7,"the screen ",0,1,26,0.604168,0.089235
1616,2,8,"lagdroid for a reason.",1,1,26,0.603213,0.089235
1616,2,9,"the first immediate thing i noticed after 4.4.2 is hitting the home button or the active processes button while in an app instantly causes lag.",1,1,26,0.601534,0.087828
1616,2,10,"this happens everytime.",1,1,27,0.619285,0.088529
1616,2,11,"though i suppose that s more of a software thing and not necessarily an hp screwup.",1,1,27,0.612259,0.089235
1616,2,12,"for whatever reason  the normal screen shots will just not work.",1,1,15,0.624167,0.089235
1616,2,13,"i don t know whats causing it  it only tells me its unable to take a screenshot.",1,1,19,0.631832,0.087828
1616,2,14,"but there are apps to fix that.",1,1,19,0.631843,0.089235
1616,2,15,"ever since 4.4.2 the default android media player will stutter and crash and lag playing any sort of high def movies.",1,1,19,0.630146,0.087828
1616,2,16,"version it was shipped with  i did not have these issues.",1,1,27,0.646239,0.088529
1617,2,0,"placement of the buttons is very appealing  and kind of a standard.",0,0,0,1.000000,1.000000
1617,2,1,"battery life was pretty much on par with the 10 hour life.",0,0,3,0.645661,0.145984
1617,2,2,"i watched a movie on netflix from full  it went down to about 75 percent battery life after 2 hours.",0,0,3,0.037863,0.014836
1617,2,3,"however when playing games that are using more of the processor  i noticed that it starts to diminish a little bit faster.",0,0,3,0.574477,0.087828
1617,2,4,"saying this however  the device has the ability to disable additional cores to help extend the battery life.",0,0,4,0.655044,0.145984
1617,2,5,"additional microsd slot to expand memory is always a great feature.",0,0,7,0.321186,0.051826
1617,2,6,"the touchscreen is extremely responsive compared to other tablets i ve used.",0,0,0,0.588084,0.116868
1617,2,7,"have not noticed a delay at all.",0,0,0,0.592069,0.093916
1617,2,8,"front facing speakers which make for a more enjoyable movie playback.",0,0,11,0.664876,0.145984
1617,2,9,"these speakers put off surprisingly good sound as well.",0,0,11,0.239939,0.046295
1617,2,10,"runs a stock version of android jelly bean  with a little bit of hp apps on it.",0,0,13,0.595132,0.124694
1617,2,11,"writing with the stylus is extremely simple.",0,0,7,0.682077,0.145984
1617,2,12,"as soon as you remove the stylus  an on screen indicator will ask if you d like to use an application designed for the stylus.",0,0,7,0.129818,0.025480
1617,2,13,"overall sensitivity is great  and writing notes feels effortless.",0,0,13,0.612126,0.115082
1617,2,14,"the tip on the pen allows it to glide over the screen without any kind of drag as well.",0,0,13,0.611010,0.124694
1617,2,15,"build quality seems to be a little under par.",1,0,11,0.618697,0.095410
1617,2,16,"you can squeeze the corner on the side with the microsd slot  and you will hear it crinkle a little bit.",1,1,21,0.615647,0.089235
1617,2,17,"it can be rather difficult to get the power cord in out sometimes  this is even more difficult with the case on it.",1,1,21,0.623773,0.093916
1617,2,18,"the corners where the plastic pieces meet  have a little bit of an edge on them.",1,1,15,0.624766,0.095410
1617,2,19,"not sharp  but it s noticeable by feel.",1,1,15,0.632814,0.095410
1617,2,20,"the supplied power cord is 3 foot long  almost forcing you to purchase an additional cable if you do not have one already.",1,1,21,0.702009,0.143825
1617,2,21,"i can hardly rest the tablet on my desk while charging  the cable is that short.",1,1,21,0.342984,0.036825
1617,2,22,"one thing i noticed immediately  the device will not pick up the 5 ghz band.",1,1,17,0.639254,0.089235
1617,2,23,"not really enough to take off an egg for this  but something to be noted.",1,1,17,0.648087,0.088529
1618,2,0,"slow and inaccurate touch screen 5 second delay in orientation sensor 5 hour  yes 5 hour  software update process before you can use it.",1,1,26,1.000000,1.000000
1618,2,1,"short battery life",1,1,17,0.611034,0.088529
1619,2,0,"if you need this tablet for only microsoft office applications  its the best   light weight  low profile  bright screen  usb 3.0  and an excellent portable keyboard.",0,0,4,1.000000,1.000000
1619,2,1,"when i bought this tablet i wanted a complete tablet mini pc.",1,1,21,0.575787,0.122804
1619,2,2,"which is what was advertised.",1,1,20,0.580893,0.089235
1619,2,3,"this does in fact have a desktop.",1,1,20,0.656840,0.145984
1619,2,4,"its almost a shadow of a desktop  no depth what so ever.",1,1,20,0.015158,0.010309
1619,2,5,"the only reason this has a desktop is for the ms office applications.",1,1,20,0.066543,0.018329
1619,2,6,"it also runs on arm...so x86 applications are out of the question.",1,1,20,0.142567,0.025130
1619,2,7,"anything you install has to be through the ms app store  this is not advertised on the ms surface 2 website at all lol.",1,1,20,0.676777,0.145984
1619,2,8,"as of right now i have no reliable virus malware protection because i unable to locate anything decent from the ms store..yeah...i know.",1,1,20,0.144165,0.026320
1619,2,9,"the battery also quickly drains  i can use it for about two hours then it needs to be plugged in.",1,1,21,0.620856,0.089235
1619,2,10,"according to a recent quote by a ms rep  they have very little plans for updates for the rt series.",1,1,27,0.620699,0.087828
1619,2,11,"i did research this item before buying it.",1,1,16,0.633510,0.089235
1619,2,12,"but i had never used the ms app store  its the worst i have ever encountered.",1,1,20,0.704138,0.186618
1619,2,13,"i thought the amozzon app store was bad  but ms makes it look like the golden gates of heaven ",1,1,20,0.047569,0.021925
1620,2,0,"this thing is awesome ",0,0,6,1.000000,1.000000
1620,2,1,"one of the best display s on the market and can run any desktop software you need.",0,0,6,0.573540,0.087828
1620,2,2,"i even have some stream games on the tablet and it plays them very well.",0,0,14,0.594793,0.115082
1620,2,3,"i would recommend this to anyone looking for a compact laptop replacement tablet option.",0,0,10,0.603822,0.116868
1620,2,4,"the display port is unique and requires a certain cable to attach if you want to hook up to another display   25  40 on average .",1,1,15,0.615250,0.115082
1620,2,5,"weighs around 2 lbs  which can where out your arm if you have shoulder or wrist issues.",1,1,18,0.637300,0.088529
1621,2,0,"fast bootup  full laptop capability  full windows  runs cool  runs microsoft office  has been very stable",0,0,4,1.000000,1.000000
1621,2,1,"price especially at the high drive capacity",1,1,18,0.609956,0.088529
1622,2,0,"fast  comfortable to use in any situation  i.e.",0,1,15,1.000000,1.000000
1622,2,1,"lap  table  desk etc. ",0,1,15,0.591874,0.116868
1622,2,2,"i purchased straight from microsoft and the price of this listed tablet is higher than the microsoft price for the capacity.",1,0,2,0.614454,0.088529
1623,2,0,"nice tablet",0,0,8,1.000000,1.000000
1623,2,1,"pricing at the 256g version......buy from microsoft store instead.",1,0,8,0.599835,0.115972
1624,2,0,"great when you open it...but that doesn t last.",0,1,23,1.000000,1.000000
1624,2,1,"i bought 3 of these for my kids and not one of them will charge now.",1,1,23,0.575511,0.115082
1624,2,2,"the adapter connection is horrible.",1,1,21,0.591874,0.089235
1624,2,3,"they do not charge via usb either.",1,1,21,0.684085,0.143825
1624,2,4,"these units are junk and are worthless when you cannot charge them.",1,1,23,0.214033,0.083250
