Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
869,2,0,"easy set up wifi works well with d link router vizio internet apps include netflix  youtube  and hulu perfect for the kitchen great value on refurbished equipment reasonable quality image  not great  not bad ",0,1,15,1.000000,1.000000
869,2,1,"no hbo go sound okay but not great  though this is pretty much par for the course with most low cost flat screens  can hook into soundbar ",1,0,4,0.274931,0.041428
870,2,0,"product arrived quickly and as dexcribed.",0,0,3,1.000000,1.000000
870,2,1,"seems to work very sel lso far.",0,0,3,0.409635,0.061280
870,2,2,"this is my first vizio  i have a larger samsung.",0,0,4,0.402371,0.057565
870,2,3,"i was a little surprised at how light the tv is.",0,0,4,0.414485,0.061280
870,2,4,"seems cheap but this may be normal for 32  tv.",0,0,4,0.419170,0.057805
870,2,5,"i have some issue with wifi signal strenght but contacted vizio and spoke to an actual perosn who was most helpful  i like that a lot.",0,0,0,0.409987,0.061026
870,2,6,"picture and sound quality are very good.",0,0,4,0.426693,0.085203
870,2,7,"overall after a few days i must say i am quite please with the purchase.",0,0,3,0.427255,0.090530
870,2,8,"extremelty easy to use app s  netflix ",0,0,0,0.424419,0.057565
870,2,9,"wifi receiver a bit weak",1,0,0,0.428378,0.059272
871,2,0,"arrived damaged  so can t comment",0,0,3,1.000000,1.000000
871,2,1,"the tv arrived damaged  so i can t comment on its qualities",1,0,3,0.005743,0.003949
872,2,0,"it is overall a great tv.",0,0,2,1.000000,1.000000
872,2,1,"i ordered it to use my xbox on and it does that without a problem.",0,0,2,0.400011,0.085548
872,2,2,"goes to 1080p with hdmi so i m not sure why the recommended hd was 720p.",0,0,2,0.406328,0.090167
872,2,3,"if you are looking for a tv to play games on this is it i feel.",0,0,2,0.417472,0.085548
872,2,4,"as far as television and movies it has great picture and sound quality.",0,0,4,0.491977,0.151399
872,2,5,"the sound is astoundingly good from the built in speakers.",0,0,4,0.134134,0.016465
872,2,6,"the only con i can think of is the base for the tv is a little cheap.",1,1,11,0.428102,0.090530
872,2,7,"it doesn t tilt.",1,1,11,0.435907,0.059272
874,2,0,"crisp clear picture  small bezel  easy interface and menu",0,0,6,1.000000,1.000000
874,2,1,"built in speakers aren t very good.",1,1,8,0.423008,0.087653
876,2,0,"not too heavy great size adequate bezel width great input options easy to configure sound is pretty decent too  wonderful color  great brigtness and lots of options for setting up.",0,0,6,1.000000,1.000000
876,2,1,"the stand is glass  which is kind of a delicate substrate for it.",1,1,11,0.420130,0.085548
876,2,2,"is not a  smart  tv   so you will have to provide your own  netflix   hulu  streaming etc. off brand with an almost comical  chinese  sounding name   but it adds to its charm.",1,1,15,0.418655,0.059272
877,2,0,"pretty great tv for  359 with rebate card.",0,0,3,1.000000,1.000000
877,2,1,"replaced my old 2006 42  pan plasma.",0,0,4,0.409635,0.085548
877,2,2,"weighs less than half of that 100lb beast.",0,0,4,0.408324,0.061026
877,2,3,"better speakers than the 32  one i bought.",0,0,4,0.408505,0.057805
877,2,4," same brand   haven t hooked it up to the computer as of yet  but its intended for tv and movies.",0,0,4,0.411076,0.061280
877,2,5,"very low heat compared to the old plasma s radiation.",0,0,4,0.419653,0.057565
877,2,6,"hooks up to my lap top edge to edge with a few tweaks in display settings.",0,0,6,0.494986,0.104334
877,2,7,"really really good picture on hd stuff and surfing thru the lap top.",0,0,2,0.191910,0.031249
877,2,8,"wouldn t expect it to be a great computer monitor for gaming but will do a follow up after i try it out.",1,0,2,0.427438,0.061280
877,2,9,"took a little tweaking to get the base set up straight.",1,0,6,0.432464,0.087653
878,2,0,"  low cost  low cost  low cost   3 hdmi inputs   acceptable quality  blackness   refresh rate   easily adjustable picture balance",0,0,6,1.000000,1.000000
878,2,1,"  turning on takes a few secs  no big deal   non existent customer service   it supposedly plays movies from a usb stick  but the formats i tried were not accepted.",1,1,15,0.350700,0.050586
881,2,0,"works amazingly for a refurbished tv  i really settled when i decided to get a 720p tv and i actually dont regret it  the picture quality is amazing  the screen had no scratches or any signs of wear  i thought i might have been sent a new tv on accident ",0,0,7,1.000000,1.000000
881,2,1,"the very few problems i did have with this tv were minor  the 3rd hdmi input does not work  but that doesnt matter to me.",1,0,7,0.236062,0.042756
881,2,2,"the speakers are a little buggy  for the most part it works great  but if i play a game where the music blasts suddenly or has very high bass the speakers get really loud  beyond what the volume setting is  and it seems like the speakers will blow out.",1,1,8,0.314651,0.069398
882,2,0,"great price and it suits all expected needs.",0,1,11,1.000000,1.000000
882,2,1,"pleasant surprise that it had 4 hdmi ports.",0,1,9,0.407269,0.090530
882,2,2,"my spouse is happy  actually has reconnected with tv viewing.",0,1,14,0.417045,0.085548
882,2,3,"nicely packaged.",0,1,14,0.417850,0.057805
882,2,4,"low volume output  but hope to rectify that with visio soundbar.",1,0,1,0.417754,0.090530
882,2,5,"no batteries were included.",1,0,1,0.433959,0.059272
883,2,0,"nice tv for the price.",0,1,11,1.000000,1.000000
883,2,1,"nice picture.",0,1,11,0.009912,0.003553
883,2,2,"this tv is new   walmart for 260.00 so buying refurb i saved about 50.00.",0,1,11,0.405074,0.090530
883,2,3,"nice that it has many buttons on this side for power  etc.",0,1,13,0.413329,0.090167
883,2,4,"i have another vizio that doesn t.",0,1,13,0.426911,0.085203
883,2,5,"may come in handy when the kids loose the remote.",0,1,13,0.417920,0.061026
883,2,6,"frame of tv has many scratches and scuffs",1,1,11,0.433815,0.059519
885,2,0,"great condition.",0,0,3,1.000000,1.000000
885,2,1,"works like new.",0,0,1,0.410427,0.085548
885,2,2,"setup is easy.",0,0,1,0.405434,0.061280
885,2,3,"very plug and play for a refurb  its not all that bad.",0,0,1,0.410881,0.090530
885,2,4,"very little trash with packaging.",0,0,1,0.423869,0.085548
885,2,5,"comes with remote  2 batteries   power cable  and a small setup guide...simple.",0,0,1,0.413954,0.061280
885,2,6,"packaging was a little rough.",1,1,11,0.432643,0.057565
885,2,7,"no detailed instruction manual  but it takes common sense to put it together.",1,1,11,0.424406,0.059272
886,2,0,"surprisingly  it actually turns on  and it arrived relatively quick.",0,1,11,1.000000,1.000000
886,2,1,"the television is in bad shape  poorly packaged and looked very used.",1,1,11,0.402933,0.090530
886,2,2,"one of the clips on the stand for the base was broken  but that seemed minor compared to the rest.",1,1,11,0.405344,0.085548
886,2,3,"i honestly couldn t believe vizio would actually send something like this to a customer.",1,1,10,0.414485,0.057565
886,2,4,"i should have immediately sent it back  but i rather not deal with the grief of trying to return or exchange it.",1,1,10,0.416917,0.057805
886,2,5,"i m just writing it off as money in the garbage.",1,1,11,0.417850,0.061280
886,2,6,"sadly  i bought it as a present for my father  and now i find myself having to buy another television since i told him i was getting him one.",1,1,11,0.416531,0.061280
886,2,7,"there was no way i could give him the set vizio sent me.",1,1,11,0.430279,0.057805
886,2,8,"this was the very first time i purchased something  refurbished   and it the last time.",1,1,11,0.422912,0.061026
886,2,9,"lesson learned  i tried to save a little money and in the end it will cost me a lot more.",1,1,11,0.427622,0.059519
887,2,0," excellent picture quality  very rich deep blacks  smart tv works great.",0,0,6,1.000000,1.000000
887,2,1,"wi fi set up is a snap.",0,0,6,0.411876,0.085203
887,2,2," plays all formats of movies i have thrown at it over the network.",0,0,2,0.403857,0.061026
887,2,3," gorgeous looking brushed metal effect.",0,0,6,0.415984,0.057805
887,2,4,"looks great in our family room.",0,0,6,0.489321,0.150833
887,2,5," very little room reflection on the panel.",0,0,6,0.075963,0.018682
887,2,6," remote is backlit",0,0,6,0.502042,0.099067
887,2,7," would like the remote back light to be brighter.",1,0,6,0.052104,0.009729
887,2,8," netflix app seems to be quiet low on volume compared to other transmissions  stand is kind of funky.",1,0,6,0.499716,0.099067
887,2,9,"would have like a more solid stand.",1,0,6,0.162349,0.027658
888,2,0,"the picture quality on this tv is extremely good.",0,0,4,1.000000,1.000000
888,2,1,"the problem is that samsung plasma technology is unreliable.",0,0,7,0.479708,0.143053
888,2,2,"the company will only warranty this very expensive high end plasma tv for one year  which is quite telling.",0,0,5,0.154525,0.030041
888,2,3,"my tv developed a number of rows of dead pixels going from the right to the left of the display.",0,0,7,0.490266,0.098674
888,2,4,"this happened a few weeks after the warranty period had ended and despite begging and pleading samsung told me that i was solely responsible for the  900 cost to replace the entire plasma display.",0,1,10,0.219641,0.025048
888,2,5,"i had to throw the tv in the dumpster..... what a waste of money.",0,1,10,0.428628,0.085203
888,2,6,"google  dead pixel samsung tv  to read about this frequent problem.",0,1,10,0.498575,0.104334
888,2,7,"in the dumpster after one year  samsung customer support unwilling to help.",1,1,10,0.229467,0.052985
889,2,0,"good picture quality  easy online access to netflix  youtube  etc.",0,1,15,1.000000,1.000000
889,2,1,"sound is a little muddy  headphone jack and other jacks are inconveniently located in the back  when you first turn the tv on  the color is wrong and then resets.",1,0,1,0.415149,0.087653
890,2,0,"clear crisp picture  included wifi",0,1,14,1.000000,1.000000
890,2,1,"the apps on it are mediocre.",1,1,14,0.417045,0.061280
890,2,2,"but i ve bought a roku anyways.",1,1,15,0.423170,0.059272
891,2,0,"i m not a tv expert  thus don t have similar tv s to compare...that said  picture quality is great  setup easy  i choose free ship  went from memphis tn to florida in 2 days...ty newegg...i always shop around  and i always end up buying from newegg  best     shipping cust service...packaging was quality  airbags  wrapping....when u turn on tv  no pic is displayed  till you tell the tv where input is from   fyi  tv has no buttons   all done via remote...all settings via remote are easy...there are numerous choices  for adjusting pic quality...this was a refurb...came with remote power cord quick start quide...full guide is on screen  accessible by remote...everything is functioning perfectly  wired wireless good  no flaws   all pixels good  ...this is an eggcelent tv...a superb tv...i highly recommend...i would buy 10",0,1,11,1.000000,1.000000
891,2,1,"3 screws to mount the base not included...i believe an oversite from refurb place...2 aaa batteries not included normal  fyi edging at the top popped off and was stuck on the top of tv..had to pull edging forward which quickly went into correct fitting...i again have to suspect refurb place  as edge is very tight around tv  so very unlikely shipping did that...i did have to call visio support  they are good   some smart tv apps weren t accessible... they had me go to a onscreen tab  and select update firmware...took 10 min...these cons  are very minor and all were fixed.",1,1,11,0.361772,0.051970
892,2,0,"great picture  easy menu  easy setup with directv remote.",0,0,1,1.000000,1.000000
892,2,1,"flimsy stand",1,1,11,0.424300,0.088007
893,2,0,"the tv was cheap and seemed like a good deal.",0,1,11,1.000000,1.000000
893,2,1,"i d like to assume all of the cons comes from this being a refurbished tv.",1,1,11,0.405952,0.085203
893,2,2,"the screen has a group of dead dark pixels that made a black spot on the screen.",1,1,8,0.406328,0.061280
893,2,3,"it s pretty big so i have no idea how that got past the quality control people.",1,1,8,0.412376,0.061280
893,2,4,"there is no way i could deal with that  so i m returning it now.",1,1,8,0.423869,0.061026
893,2,5,"the remote also hardly worked.",1,1,13,0.421838,0.061026
893,2,6,"with fresh batteries it would take 3 4 clicks to make something happen.",1,1,13,0.425836,0.057805
893,2,7,"the color also took forever to adjust as the defaults are really bad.",1,1,12,0.424406,0.088007
894,2,0,"great picture  smart tv apps that i find useful  unlike those for many other tvs   easy setup.",0,0,0,1.000000,1.000000
894,2,1,"no difficulties with the refurbished unit.",0,1,9,0.417689,0.085548
894,2,2,"none that i have encountered",1,1,9,0.429209,0.059272
895,2,0,"great all around and does everything as advertised.",0,1,14,1.000000,1.000000
895,2,1,"app market is still limited",1,1,14,0.414850,0.088007
896,2,0,"good tv  high resolution and good picture.",0,1,8,1.000000,1.000000
896,2,1,"nice and bright with little light bleed from the top and the bottom.",0,1,8,0.405344,0.057565
896,2,2,"sound is weak and tinny  not bad for tv speakers but not going to impress anyone.",1,1,8,0.414667,0.090167
896,2,3,"smart interface can be slow and laggy at times.",1,1,15,0.424053,0.057805
896,2,4,"wireless connection for internet seems flakey  with direct connection with ethernet  no issues.",1,1,15,0.423558,0.059519
897,2,0,"the design is sleek and set up is easy.",0,0,6,1.000000,1.000000
897,2,1,"the colors are bright and has many settings to customize.",0,0,6,0.109997,0.015152
897,2,2,"vizio s tech support is great.",0,0,0,0.406864,0.090530
897,2,3,"this model has the most basic network connectivity software.",1,1,15,0.485017,0.143053
897,2,4,"it can only use wpa2 less sophisticated tkip cipher type to connect to the wifi.",1,1,15,0.188064,0.048732
897,2,5,"this means that if you have a router that downgrades the wifi security from the normal eas down to basic tkip  then your newer devices such as laptops and ipads may not connect to the internet.",1,1,15,0.062015,0.010487
897,2,6,"also  while the tv set up was easy  the network setup was unnecessarily difficult.",1,0,0,0.499051,0.104334
897,2,7,"it required me and vizio s tech support over 2 hours to figure out that the tv is using the older outdated network software  which most updated home wifi systems will require wifi extenders configured down to meet both your newer ipads and this vizio s network requirements.",1,0,0,0.179163,0.020526
897,2,8,"therefore  i m returing this tv because i can t use the smart tv functions.",1,0,0,0.429764,0.061026
897,2,9,"also  this tv uses edge led lighting with not so great graphics display software.",1,0,6,0.495363,0.143595
897,2,10,"this means that if you use this as an external monitor  you will be disappointed with even simple things as a plain black and white word document displaying just text.",1,0,6,0.347773,0.104306
897,2,11,"don t let others tell you that a 1080p tv can easily serve as a computer monitor.",1,0,6,0.331561,0.103456
897,2,12,"take my lessons learned  it can t  if you want a monitor  then invest in a good monitor.",1,0,6,0.115081,0.033759
898,2,0,"i m using the tv as a monitor for my pc.",0,0,1,1.000000,1.000000
898,2,1,"it s connected via the adapter s hdmi port so the picture quality is excellent.",0,0,1,0.477826,0.150833
898,2,2,"it s also connected to a roof antenna and to my cable router.",0,0,1,0.142325,0.026336
898,2,3,"the picture quality from pc streaming video and tv reception are both excellent.",0,0,1,0.412580,0.090167
898,2,4,"the smart tv feature is a bonus.",0,0,0,0.424646,0.085203
898,2,5,"i plan on a netflix subscription and expect it to work as well as streaming youtube direct to the tv works.",0,0,0,0.418671,0.061280
898,2,6,"wish it had more than one hdmi port but that s not enough to take away an egg.",1,1,9,0.435332,0.059272
899,2,0,"decent size for a 19 .",0,0,4,1.000000,1.000000
899,2,1,"speakers sound great and screen clarity couldn t be better.",0,0,4,0.402371,0.090167
899,2,2,"overall worth the money",0,0,5,0.420674,0.057565
899,2,3,"only bad thing about mine was one of the buttons on the remote were a bit messed up but still functions.",1,1,12,0.414283,0.090167
899,2,4,"not worth a loss of an egg.",1,1,11,0.433114,0.088007
900,2,0,"delivered fast.",0,1,10,1.000000,1.000000
900,2,1,"repair guys come to your home.",0,1,10,0.412550,0.057565
900,2,2,"doa  called samsung and they are going to send someone out to my house to fix the issue.",1,1,10,0.417153,0.059272
901,2,0,"this is my first lcd tv and i did quite a bit of looking around before i bought this.",0,0,3,1.000000,1.000000
901,2,1,"when i was at the store i was impressed with it.",0,0,3,0.408934,0.085203
901,2,2,"once i hooked it up at home  i was blown away by it.",0,0,2,0.409907,0.090167
901,2,3,"i didn t realize how much detail we had been losing from our previous tv.",0,0,6,0.410881,0.061280
901,2,4,"one of the great features  besides the inputs and the display quality  is the automatic brightness control.",0,0,6,0.412229,0.085203
901,2,5,"it works very well and it is virtually seemless.",0,0,6,0.428628,0.090167
901,2,6,"the picture just looks right regardless of the ambient light.",0,0,6,0.425836,0.057805
901,2,7,"there is also a setting so you can see when it is adjusting the display brightness.",0,0,6,0.425311,0.059272
902,2,0,"picture quality is outstanding  unit   looks very sleek.",0,0,4,1.000000,1.000000
902,2,1,"bezel shows smudges  only 1 component input  and sound is weak.",1,1,8,0.416049,0.059519
903,2,0,"great picture   using a dvi to hdmi cable it is an excellent monitor especially for someone with mediocre vision.",0,1,9,1.000000,1.000000
903,2,1,"when the kids use the computer the games don t appear to ghost at all.",0,1,12,0.410883,0.085548
903,2,2,"also it is bright and has a great matt to the screen   absolute zero glare.",0,1,8,0.413170,0.090530
903,2,3,"the vga connection suhuhuhux   don t even bother.",1,1,9,0.425561,0.090167
903,2,4,"use a dvi to hdmi connector.",1,1,9,0.427438,0.059519
904,2,0,"crystal clear  sharp pictures.",0,0,6,1.000000,1.000000
904,2,1,"no dead pixels.",0,0,7,0.409499,0.057565
904,2,2,"sleek design.",0,0,6,0.411039,0.061026
904,2,3,"great sound.",0,0,6,0.415576,0.090167
904,2,4,"brightness automatically adjusts according to brightness of the room.",0,0,6,0.414723,0.085548
904,2,5,"not the cheapest hdtv on the block  but more than made up in quality.",1,0,6,0.428317,0.057565
904,2,6,"fixed stand doesn t swivel  tilt  etc.",1,0,6,0.429271,0.059272
906,2,0,"it works and it s huge ",0,0,3,1.000000,1.000000
906,2,1,"my wife and i were joking about how big the people are on the tv.",0,0,3,0.402806,0.061280
906,2,2,"our old tv was a 32 inch.",0,0,3,0.419299,0.061026
906,2,3,"watch a few movies on it  great ",0,0,2,0.489508,0.150833
906,2,4,"hooked up my computer to it  great ",0,0,2,0.077510,0.011597
906,2,5,"none so far i was worried about the quality  because so many people like to complain.",1,1,11,0.426241,0.088007
907,2,0,"colors are realy nice  sides are very small  about 0.65 inch.",0,0,6,1.000000,1.000000
907,2,1,"good for multi screen   low price  paid 525 with shipping   1080p  when the tv is closed it have a nice look.",0,0,3,0.176874,0.022014
907,2,2,"refresh rate is realy disapointing.",1,1,12,0.418031,0.085203
907,2,3,"playing any games will give you headache eye hurt.layed",1,1,12,0.415576,0.057565
907,2,4,"black grey colors will make wierd black diagonal stripes like smoke.",1,1,8,0.420128,0.061280
907,2,5,"speakers are no much a thing  not a lot of plugs.",1,1,8,0.420174,0.057565
907,2,6,"the tv platforme cant rotate  incline or anything  look realy fragile while manipulating.",1,1,8,0.436091,0.059519
908,2,0,"the picture is fantastic.",0,0,7,1.000000,1.000000
908,2,1,"the set up was a little confusing and i had to reset it a couple of times.",1,0,7,0.402758,0.090530
908,2,2,"the sound is not  rich  as i was hoping but it will do.",1,0,7,0.421459,0.057805
908,2,3,"   not really bad enough to take away an egg.",1,0,7,0.428858,0.087653
909,2,0,"can run 1842x1036  about 1080p  at 60hz and colors are nice",0,0,2,1.000000,1.000000
909,2,1,"my old sharp aquos looks better than this i use this for my pc and it makes maxed out games look really bad",1,0,2,0.414850,0.087653
910,2,0,"picture is not bad if looking pretty straight on",0,1,8,1.000000,1.000000
910,2,1,"sound is very weak.",1,1,8,0.412897,0.090530
910,2,2,"remote controlsdon t work.",1,1,13,0.417850,0.061026
910,2,3,"can only be used manually",1,1,13,0.430371,0.059272
911,2,0,"good price.",0,0,4,1.000000,1.000000
911,2,1,"inexpensive.",0,0,1,0.411748,0.085203
911,2,2,"lots of inputs",0,0,1,0.408068,0.057565
911,2,3,"the remote was doa.",1,1,13,0.417850,0.057805
911,2,4,"took it apart but can t see anything wrong.",1,1,13,0.423170,0.090530
911,2,5,"just no output.",1,1,9,0.433049,0.088007
912,2,0,"great picture  great sound  easy to set up...excellent price.",0,0,4,1.000000,1.000000
912,2,1,"none....for the price it was more than i expected.",1,0,4,0.165881,0.043249
913,2,0,"nice picture when hooked up to hdmi",0,0,1,1.000000,1.000000
913,2,1,"dvd cd player doesn t work.",1,0,1,0.411310,0.085548
913,2,2,"sent to daughter at college who decided she didn t have room really...  just got it back 5 days out of warranty.",1,1,10,0.409283,0.057565
913,2,3,"dvd cd doesn t work  never was used.",1,1,10,0.428280,0.070555
913,2,4,"what a shame.",1,1,10,0.427438,0.068265
914,2,0,"worked perfectly right out of the box  ordered one day and got it the next.",0,0,3,1.000000,1.000000
914,2,1,"newegg  as usual  made ordering online a breeze.",0,0,3,0.129759,0.026330
914,2,2,"great price and service.",0,0,3,0.425432,0.087653
915,2,0,"1 year constant use no issues 2 hdmi inputs  i can use hdmi hub if i need more   40 inch 1080p    10 an inch  rated 8ms or less  average lcd monitor speed ",0,1,9,1.000000,1.000000
915,2,1,"box had another label on it  like it was supposed to have been shipped to some doctor s office or similar business.",1,1,10,0.487596,0.098674
915,2,2,"box had a few dents  and tape was nearly opened fully.",1,1,10,0.140432,0.018525
915,2,3,"probably from repeated shipments dragging along floor by warehouse staff.",1,1,10,0.412149,0.057805
915,2,4,"i was about to refuse shipment  but after inspection all parts where there  no added tape on box  and no physical damage to the tv.",1,1,10,0.408068,0.061026
915,2,5,"so i decided to keep it.",1,1,10,0.422712,0.057565
915,2,6,"i assume it must of been a refusal of delivery from a previous order  or a canceled order.",1,1,10,0.410361,0.057805
915,2,7,"as far as non newegg related cons  i have none.",1,1,10,0.426537,0.061026
915,2,8,"i heard horror stories about this product while doing research and i was scared.",1,1,10,0.420159,0.057805
915,2,9,"glad i did not have similar issues.",1,1,9,0.428858,0.090167
915,2,10,"so a con could be it did not live up to those expectations    ha ha ha.",1,1,9,0.425486,0.085203
915,2,11,"newegg does not have anymore in stock.",1,1,10,0.434213,0.059272
916,2,0,"very easy to set up  we got this for my husband for his birthday and the children  8 12   14  set it up for him.",0,0,6,1.000000,1.000000
916,2,1,"we played with the picture a bit to match our space and inputs  but we had an  old fashioned  tv before and this is amazing colors.",0,0,6,0.402692,0.090530
916,2,2,"looks like we are at the movie theater.",0,0,2,0.417459,0.085548
916,2,3,"we like the sleek look.",0,0,4,0.420081,0.057805
916,2,4,"we did not use the speakers since we already had a decent surround sound.",0,0,4,0.413375,0.061280
916,2,5,"the only thing i worry about is the light weight  so we are getting a wall mount since we are worried that the kids might knock it off the desk that it sits on.",1,1,11,0.496804,0.098674
916,2,6,"also don t sit really close or the picture looks weird  from the couch it is amazingly great  if you have a small room it may be too big.",1,1,8,0.311761,0.066711
917,2,0,"nice picture when it worked.",0,1,10,1.000000,1.000000
917,2,1," worked for about six weeks.",1,1,10,0.030545,0.010435
917,2,2," toshiba warranty service was a joke  it took a long time to get it replaced.",1,1,10,0.489067,0.104334
917,2,3,"bought 12 06  went out around 01 17  claim filed shortly thereafter  replaced with a refurbished unit with a dead pixel and scratched stand on 04 08.",1,1,9,0.279753,0.042103
918,2,0,"great newegg pricing ",0,0,3,1.000000,1.000000
918,2,1,"looking for basic 40 inch tv to replace old 27 inch model and this fit the bill.",0,0,4,0.412710,0.088007
919,2,0,"great picture  couldn t beat price for 40  1080p   388 .",0,0,4,1.000000,1.000000
919,2,1,"sound is a little tinny on the standard speakers.",1,0,4,0.417850,0.088007
920,2,0,"decent tv for the price.",0,0,4,1.000000,1.000000
920,2,1,"only 2 hdmi ports.",1,1,9,0.408324,0.061026
920,2,2,"about once an hour  sometimes more  with comcast  the sound cuts out for about 3 seconds.",1,1,9,0.409283,0.057805
920,2,3,"i m not sure where the problem is  but it never happened before with the same box  same cable on my old tv.",1,1,9,0.424656,0.103333
920,2,4,"hard to get the right setting for contrast.",1,1,8,0.430463,0.100493
921,2,0,"nice little basic hd tv...cheap price...all around not bad",0,0,4,1.000000,1.000000
921,2,1,"ok...you shell out about  400 after all is said and done.open the box.start setting up and then...boom...where is the hdmi cable  ask the kids what they did with it...wife where is the cable..did you see it  ",1,1,13,0.486111,0.099067
921,2,2,"you have to go out and buy a cable..it does not come with the tv wouldn t you think it would come with the unit  why is this done  now i have a bad taste in my mouth when i think of toshiba..bad move toshiba...is it that important to squeeze a miniscule amount of profit from us buyers...very bad move",1,1,11,0.229846,0.054262
922,2,0,"good picture  dynabright is really nice.",0,0,4,1.000000,1.000000
922,2,1,"stopped working after about 7 months of less than average use.",1,0,4,0.409560,0.090530
922,2,2,"when power button is pressed  the green led turns on for 10 seconds  then turns off with the screen never turning on.",1,1,13,0.416853,0.068547
923,2,0,"great price  got for under  200 at black friday.",0,1,11,1.000000,1.000000
923,2,1,"once you go into the preferences and get rid of the energy saving picture mode  the picture is pretty good for a 60hz.",0,1,8,0.399809,0.061026
923,2,2,"i haven t had a problem with the sound at all  i think it s better than average.",0,1,8,0.410993,0.085203
923,2,3,"sturdy  doesn t feel like it will break.",0,1,11,0.411016,0.090530
923,2,4,"has vga hook up.",0,1,9,0.414031,0.057565
923,2,5,"there are only 2 hdmi ports...which is sufficient.",1,1,9,0.491004,0.098674
923,2,6,"but don t get me started on how pointless and false advertising the usb port is that is on the set.",1,0,2,0.160340,0.044220
923,2,7,"i quote has  usb media port  but the specs don t go into detail saying what it can and cannot play.",1,0,2,0.075963,0.013519
923,2,8,"i get this bad boy home  plug in my usb  and to my surprise it will only  show  jpeg files and  play  mp3s....that s it.",1,0,2,0.086510,0.023399
